"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOPTWHKMLNCDEHPJB00779329";2023;1;2;1;40;"S";29;356;2;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;165000;"5";"5";"6";"5";"";"6";165000;"9";"9";"10";"9";"";"10";419;1;0;98;0;0;0
"TQRMNORWVHKMLNCDEHPJB00779301";2023;1;1;1;40;"S";29;421;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;114200;"3";"3";"4";"3";"";"4";114200;"8";"8";"9";"8";"";"9";462;97;0;98;0;0;0
"TQRMNOSWPHLLLQCDEHPJB00717763";2023;1;1;1;40;"S";29;460;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;1;2;55000;"1";"1";"1";"1";"";"1";18333,33;"1";"1";"1";"1";"";"1";541;2;0;98;0;0;0
"TQRMNOPWUHKMLOCDEHPJB00779460";2023;1;1;1;40;"S";29;394;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNORTWHJOLPCDEHPJB00795595";2023;1;1;1;40;"S";29;487;2;"";2;1;"";4;2;1;1;"";1;2;2;3;1;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;1;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOPYTHLOLLCDEIOAH00720124";2023;1;1;1;43;"N";38;129;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;180000;"6";"6";"6";"";"6";"6";90000;"7";"7";"6";"";"7";"7";168;2;0;98;0;0;0
"TQRMNOQVXHKMLNCDEHIBB00778570";2023;1;1;1;40;"N";22;100;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0
"TQRMNOPYRHKOLOCDEHIBB00778518";2023;1;1;1;40;"N";22;121;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;3;4;0;0
"TQRMNOPSYHLMLLCDEHIBB00717033";2023;1;1;1;40;"N";22;99;1;"";3;2;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;7;2;5;217000;"7";"7";"7";"";"7";"7";31000;"2";"2";"3";"";"2";"3";119;1;3;4;0;0;0
"TQRMNOPYYHMNLLCDEHIBB00800657";2023;1;1;1;40;"N";22;113;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;65000;"1";"1";"2";"";"2";"1";65000;"5";"5";"7";"";"5";"7";128;1;0;98;0;0;0
"TQRMNOQUWHLNLMCDEHIBB00717034";2023;1;1;1;40;"N";22;92;1;"";3;2;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;160000;"5";"5";"6";"";"5";"6";80000;"6";"6";"8";"";"7";"8";109;1;0;2;0;0;0
"TQRMNPWUXHJOKUCDEHIBB00795839";2023;1;1;1;40;"N";22;1128;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;3;0;3;145000;"4";"5";"5";"";"5";"5";48333,33;"4";"4";"5";"";"4";"5";1306;2;1;98;0;0;0
"TQRMNORUPHLNKTCDEFKID00714760";2023;1;1;1;43;"S";4;541;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;200000;"6";"6";"6";"6";"";"6";66666,67;"5";"5";"5";"5";"";"4";884;2;0;98;0;0;0
"TQRMNOPWRHKOLOCDEFKID00775975";2023;1;1;1;43;"S";4;655;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;75000;"2";"2";"2";"2";"";"2";37500;"3";"3";"2";"3";"";"2";1139;2;0;1;0;0;0
"TQRMNOQWYHKOLOCDEFKID00776151";2023;1;1;1;43;"S";4;622;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;85000;"2";"2";"2";"2";"";"2";85000;"7";"7";"6";"6";"";"6";834;97;0;98;0;0;0
"TQRMNORWPHMOLMCDEFKID00798628";2023;1;1;1;43;"S";4;768;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;4;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;95000;"3";"3";"2";"2";"";"3";47500;"4";"4";"3";"3";"";"3";888;1;0;98;0;0;0
"TQRMNORVYHMMLOCDEFKID00798629";2023;1;1;1;43;"S";4;670;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;320000;"8";"9";"9";"8";"";"9";160000;"9";"9";"9";"9";"";"9";1333;1;2;98;0;0;0
"TQRMNOPSWHLOLLCDEFKID00714773";2023;1;1;1;43;"S";4;811;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;230000;"7";"7";"7";"7";"";"7";230000;"10";"10";"10";"10";"";"10";1116;1;0;98;0;0;0
"TQRMNOQPUHJMKSCDEGNFJ00795402";2023;1;1;1;44;"N";17;286;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;2;3;0;3;83000;"2";"2";"2";"";"2";"2";27666,67;"2";"2";"1";"";"2";"1";498;1;0;2;0;0;0
"TQRMNOPYSHMNLMCDEGNFJ00800220";2023;1;1;1;44;"N";17;241;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;145000;"4";"5";"3";"";"5";"4";145000;"9";"9";"8";"";"9";"8";319;1;97;98;0;0;0
"TQRMNOPTWHKLKSCDEGNFJ00783767";2023;1;1;1;44;"N";17;357;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;3;0;3;245000;"7";"7";"6";"";"8";"6";81666,67;"6";"6";"5";"";"7";"5";790;2;0;98;0;0;0
"TQRMNOQTPHKLKSCDEGNFJ00783770";2023;1;1;1;44;"N";17;248;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;350000;"9";"9";"8";"";"9";"8";350000;"10";"10";"10";"";"10";"10";392;1;0;98;0;0;0
"TQRMNOPRSHKLKTCDEGNFJ00778077";2023;1;1;1;44;"N";17;233;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;75000;"2";"2";"1";"";"2";"1";75000;"6";"6";"4";"";"6";"5";323;1;0;97;0;0;0
"TQRMNOQQPHLOLLCDEGNFJ00795231";2023;1;1;1;44;"N";17;196;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;725000;"10";"10";"10";"";"10";"10";181250;"9";"10";"9";"";"10";"9";212;96;0;1;0;0;0
"TQRMNORXPHJNLLCDEGNFJ00795404";2023;1;1;1;44;"N";17;313;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;4;2;2;620000;"10";"10";"10";"";"10";"10";155000;"9";"9";"8";"";"9";"9";463;1;0;98;0;0;0
"TQRMNOPTUHLLLUCDEIKAH00719825";2023;1;1;1;43;"S";34;623;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;3;0;0
"TQRMNORXVHLLLUCDEIKAH00780958";2023;1;1;1;43;"S";34;701;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQSTHLNMLCDEIKAH00719827";2023;1;1;1;43;"S";34;405;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;3;98;0;0;0
"TQRMNORRTHMNLUCDEIKAH00802752";2023;1;1;1;43;"S";34;695;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;3;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOPQWHJOLSCDEIKAH00795481";2023;1;1;1;43;"S";34;497;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;3;4;0;0;0
"TQRMNOSRYHJNLTCDEIKAH00795482";2023;1;1;1;43;"S";34;811;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;1;5;240000;"7";"7";"7";"7";"";"7";40000;"3";"3";"2";"3";"";"2";1762;2;0;3;4;0;0
"TQRMNORSRHMOMLCDEIKAH00802753";2023;1;1;1;43;"S";34;893;1;"";1;2;"";4;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;3;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQUSHLMMMCDEIKAH00719829";2023;1;1;1;43;"S";34;546;1;"";4;1;"";3;1;1;2;"";1;1;1;3;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;210000;"7";"7";"7";"6";"";"7";105000;"8";"8";"7";"7";"";"7";876;2;0;98;0;0;0
"TQRMNOPWUHJOMLCDEIKAH00795547";2023;1;1;1;43;"S";34;774;1;"";2;1;"";5;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;156900;"5";"5";"5";"5";"";"4";52300;"4";"4";"3";"4";"";"4";1525;1;2;98;0;0;0
"TQRMNOPPYHKMKMCDEIOAH00781306";2023;1;1;1;43;"N";38;147;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;220000;"7";"7";"7";"";"7";"7";110000;"8";"8";"7";"";"8";"8";193;1;0;2;0;0;0
"TQRMNOQUVHKMKNCDEIOAH00781270";2023;1;1;1;43;"N";38;184;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;150000;"5";"5";"5";"";"5";"5";150000;"9";"9";"9";"";"9";"9";205;96;0;1;0;0;0
"TQRMNOTQVHLMKRCDEIMBF00802888";2023;1;1;1;43;"N";36;90;1;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;0;1;100000;"3";"3";"3";"";"3";"3";100000;"7";"8";"7";"";"8";"8";99;1;0;98;0;0;0
"TQRMNORRQHKKKSCDEIMBF00781180";2023;1;1;1;43;"N";36;127;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;97;0;0;0
"TQRMNOPSVHJKKUCDEFNFF00799013";2023;1;1;1;41;"N";7;254;1;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;1;0;1;110000;"3";"3";"4";"";"3";"4";110000;"8";"8";"9";"";"8";"8";393;1;0;98;0;0;0
"TQRMNOQPUHJOLLCDEFNFF00795446";2023;1;1;1;41;"N";7;320;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;300000;"8";"9";"9";"";"9";"9";100000;"7";"8";"9";"";"8";"8";488;2;0;98;0;0;0
"TQRMNOTVPHJOLLCDEFNFF00795134";2023;1;1;1;41;"N";7;418;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;120000;"3";"4";"4";"";"4";"4";120000;"8";"8";"9";"";"9";"8";513;1;0;97;0;0;0
"TQRMNOQUPHLOLMCDEFNFF00715325";2023;1;1;1;41;"N";7;185;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;3;0;0;0
"TQRMNOSTQHMMMNCDEFKID00798634";2023;1;1;1;43;"S";4;646;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;1;98;0;0;0
"TQRMNOSTUHMMMNCDEFKID00798635";2023;1;1;1;43;"S";4;665;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;200000;"6";"6";"6";"6";"";"6";100000;"7";"7";"7";"7";"";"6";1078;1;2;98;0;0;0
"TQRMNOPQPHJOLUCDEFKID00795606";2023;1;1;1;43;"S";4;829;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNORXVHMOMOCDEFKID00798636";2023;1;1;1;43;"S";4;1159;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;260000;"8";"8";"8";"8";"";"7";65000;"5";"5";"5";"5";"";"4";2681;1;0;98;0;0;0
"TQRMNOSWWHJMMNCDEFKID00795670";2023;1;1;1;43;"S";4;743;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;130000;"4";"4";"4";"4";"";"4";43333,33;"3";"3";"3";"3";"";"3";1279;1;0;98;0;0;0
"TQRMNOPVTHLMMOCDEFKID00714780";2023;1;1;1;43;"S";4;746;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;190400;"6";"6";"6";"6";"";"6";95200;"7";"7";"7";"7";"";"6";1501;1;0;2;0;0;0
"TQRMNORPPHLMKOCDEIHJF00718060";2023;1;1;1;44;"N";31;139;2;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;199000;"6";"6";"5";"";"6";"4";99500;"7";"7";"6";"";"8";"5";143;1;2;98;0;0;0
"TQRMNORTPHKNKPCDEIHJF00779645";2023;1;1;1;44;"N";31;136;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;"7";"8";"6";"";"8";"6";250000;"10";"10";"10";"";"10";"9";149;1;0;98;0;0;0
"TQRMNOSSVHMLKPCDEIHJF00801606";2023;1;1;1;44;"N";31;231;1;"";7;1;"";4;1;1;1;"";1;1;1;1;2;2;2;7;2;1;2;1;1;2;2;0;1;2;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;0;2;1105000;"10";"10";"10";"";"10";"10";552500;"10";"10";"10";"";"10";"10";235;1;0;2;0;0;0
"TQRMNOTUYHJOKPCDEIHJF00796000";2023;1;1;1;44;"N";31;392;2;"";3;4;"piso flotante";5;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;370000;"9";"9";"8";"";"9";"8";370000;"10";"10";"10";"";"10";"10";398;1;0;98;0;0;0
"TQRMNPSWWHMOKQCDEIHJF00801607";2023;1;1;1;44;"N";31;524;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;200000;"6";"6";"5";"";"7";"4";200000;"10";"10";"9";"";"10";"9";540;1;0;98;0;0;0
"TQRMNOQRVHLLKQCDEIHJF00796001";2023;1;1;1;44;"N";31;157;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;900000;"10";"10";"10";"";"10";"10";225000;"10";"10";"10";"";"10";"9";161;1;2;98;0;0;0
"TQRMNORVUHLLKQCDEIHJF00718074";2023;1;1;1;44;"N";31;148;1;"";99;1;"";4;1;1;1;"";1;1;1;1;2;2;2;99;3;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;4;1;3;975000;"10";"10";"10";"";"10";"10";243750;"10";"10";"10";"";"10";"9";149;2;0;1;0;0;0
"TQRMNOPWXHJKOUCDEIJAH00802556";2023;1;1;1;1;"S";33;3770;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;200000;"6";"";"6";"6";"";"7";200000;"10";"";"9";"9";"";"10";6761;1;0;98;0;0;0
"TQRMNORTSHKOLPCDEFJAH00775906";2023;1;1;1;43;"N";3;273;1;"";2;2;"";4;2;1;1;"";1;1;2;3;2;2;2;2;1;2;0;1;1;2;2;0;2;0;2;"";2;"";1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;45000;"1";"1";"1";"";"1";"1";45000;"3";"3";"3";"";"4";"2";302;1;0;98;0;0;0
"TQRMNOPSYHJNLPCDEFJAH00794366";2023;1;1;1;43;"N";3;235;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOPQUHLMLPCDEFJAH00714638";2023;1;1;1;43;"N";3;290;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;112000;"3";"3";"3";"";"3";"3";56000;"4";"4";"4";"";"5";"3";472;1;2;98;0;0;0
"TQRMNORSQHMMLQCDEFJAH00798449";2023;1;1;1;43;"N";3;602;1;"";2;1;"";2;1;1;2;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;300000;"8";"9";"8";"";"9";"8";300000;"10";"10";"10";"";"10";"10";1019;1;0;98;0;0;0
"TQRMNOPXVHJOLNCDEHMHF00795699";2023;1;1;1;42;"N";26;194;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;105000;"3";"3";"3";"";"3";"3";105000;"8";"8";"8";"";"8";"8";198;1;0;98;0;0;0
"TQRMNOPTSHLMLPCDEHMHF00717457";2023;1;1;1;42;"N";26;144;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;234200;"7";"7";"8";"";"7";"8";78066,67;"6";"6";"7";"";"6";"7";180;1;2;3;0;0;0
"TQRMNOPUWHJMLOCDEHMHF00795610";2023;1;1;1;42;"N";26;174;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;300000;"8";"9";"9";"";"9";"9";300000;"10";"10";"10";"";"10";"10";196;1;0;98;0;0;0
