"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNORUVHKLLTCDEGJBF00777434";2023;2;1;1;43;"S";13;686;2;"";1;1;"";9;1;1;1;"";1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;83000;"2";"2";"2";"2";"";"2";83000;"6";"6";"5";"6";"";"5";742;1;0;98;0;0;0
"TQRMNORUXHKLLTCDEGJBF00777389";2023;2;1;1;43;"S";13;804;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;60000;"1";"1";"1";"1";"";"1";60000;"4";"4";"4";"4";"";"3";877;1;0;98;0;0;0
"TQRMNOQUVHJMMMCDEGJBF00783322";2023;2;1;1;43;"S";13;636;1;"";4;1;"";2;1;1;1;"";1;1;1;3;2;2;2;4;2;1;2;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQQVHKOLUCDEGJBF00777362";2023;2;1;1;43;"S";13;670;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;1;2;0;1;1;6;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;251500;"7";"7";"7";"7";"";"7";83833,33;"6";"6";"5";"6";"";"5";729;1;0;2;0;0;0
"TQRMNOQQYHKOMLCDEGJBF00777448";2023;2;2;1;43;"S";13;603;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;1;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;180000;"5";"5";"5";"5";"";"5";60000;"4";"4";"4";"4";"";"3";632;2;1;98;0;0;0
"TQRMNOSPUHKOMLCDEGJBF00799797";2023;2;1;1;43;"S";13;673;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;1;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;4;1;3;100000;"2";"2";"2";"2";"";"2";25000;"1";"1";"1";"1";"";"1";683;1;2;98;0;0;0
"TQRMNOPSPHMMMPCDEGJBF00799798";2023;2;1;1;43;"S";13;625;2;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;500000;"10";"10";"10";"10";"";"10";250000;"10";"10";"10";"10";"";"10";670;1;2;98;0;0;0
"TQRMNORTTHMNLTCDEHJGH00800793";2023;2;1;1;40;"S";23;256;1;"";6;1;"";1;1;1;1;"";1;1;1;1;2;2;2;6;4;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;6;2;4;256000;"7";"7";"8";"7";"";"7";42666,67;"3";"3";"3";"3";"";"3";269;2;4;98;0;0;0
"TQRMNORWPHJNKNCDEGJBF00783328";2023;2;1;1;43;"S";13;563;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2;2;2;2;2;0;2;176000;"5";"5";"5";"5";"";"5";88000;"6";"6";"6";"6";"";"5";553;97;0;98;0;0;0
"TQRMNORQXHJOKOCDEGJBF00783310";2023;2;1;1;43;"S";13;759;1;"";2;1;"";1;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;193500;"5";"6";"6";"5";"";"5";38700;"2";"2";"2";"2";"";"2";783;2;0;3;4;1;0
"TQRMNORRQHJOKOCDEGJBF00783312";2023;2;1;1;43;"S";13;823;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;6;1;5;242800;"7";"7";"7";"6";"";"7";40466,67;"2";"2";"2";"2";"";"2";877;1;0;98;0;0;0
"TQRMNOSWVHJOKOCDEGJBF00783286";2023;2;1;1;43;"S";13;759;1;"";4;1;"";1;1;2;1;"";1;1;2;2;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;5;0;5;192500;"5";"6";"6";"5";"";"5";38500;"2";"2";"2";"2";"";"2";824;1;2;3;0;0;0
"TQRMNOSRWHLOKNCDEGJBF00804827";2023;2;1;1;43;"S";13;626;1;"";2;2;"";2;1;1;1;"";1;1;1;2;1;1;1;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;104000;"2";"3";"3";"2";"";"3";34666,67;"2";"2";"2";"2";"";"2";641;1;2;98;0;0;0
"TQRMNORQSHKOKNCDEGJBF00777465";2023;2;1;1;43;"S";13;681;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;253000;"7";"7";"7";"7";"";"7";126500;"8";"8";"8";"8";"";"7";703;1;2;98;0;0;0
"TQRMNOPQWHJMKPCDEGJBF00783317";2023;2;1;1;43;"S";13;596;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;180000;"5";"5";"5";"5";"";"5";90000;"6";"6";"6";"6";"";"6";628;1;0;2;0;0;0
"TQRMNOSTPHMOKPCDEGJBF00799767";2023;2;2;1;43;"S";13;824;1;"";2;1;"";2;1;1;1;"";1;1;1;3;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;222500;"6";"6";"6";"6";"";"6";222500;"10";"10";"10";"10";"";"10";820;1;0;98;0;0;0
"TQRMNOQRPHMNKQCDEGJBF00799768";2023;2;1;1;43;"S";13;598;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;8;1;7;571000;"10";"10";"10";"10";"";"10";71375;"5";"5";"4";"5";"";"4";674;1;4;2;0;0;0
"TQRMNORWPHMNKQCDEGJBF00799769";2023;2;1;1;43;"S";13;536;1;"";1;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;58000;"1";"1";"1";"1";"";"1";58000;"4";"4";"3";"4";"";"3";547;1;0;97;0;0;0
"TQRMNORTPHLNKPCDEGJBF00804828";2023;2;1;1;43;"S";13;583;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;167000;"5";"5";"5";"4";"";"5";83500;"6";"6";"5";"6";"";"5";596;2;0;98;0;0;0
"TQRMNOQVXHJOKQCDEGJBF00783318";2023;2;1;1;43;"S";13;699;1;"";5;1;"";1;1;1;1;"";1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"0";"0";"0";"0";"";"0";0;"0";"0";"0";"0";"";"0";748;1;3;4;0;0;0
"TQRMNOQVPHMOKRCDEGJBF00799770";2023;2;1;1;43;"S";13;1372;1;"";3;1;"";2;2;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;7;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;284000;"7";"8";"8";"7";"";"8";71000;"5";"5";"4";"5";"";"4";1446;1;0;2;0;0;0
"TQRMNOPXQHLOKNCDEGKDB00805014";2023;2;1;1;43;"N";14;99;1;"";3;1;"";5;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;27000;"1";"1";"1";"";"1";"1";13500;"1";"1";"1";"";"1";"1";118;1;0;98;0;0;0
"TQRMNOUPPHKKLQCDEOHCH00781511";2023;2;1;1;44;"N";91;129;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;1;0;1;50000;"1";"1";"1";"";"1";"1";50000;"3";"3";"2";"";"3";"2";140;1;0;98;0;0;0
"TQRMNOPPSHKNKNCDEOHCH00781539";2023;2;1;1;44;"N";91;37;1;"";2;1;"";4;1;1;1;"";1;1;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;160000;"4";"5";"3";"";"5";"4";160000;"9";"9";"8";"";"9";"8";37;1;0;98;0;0;0
"TQRMNORPRHKMKNCDEOHCH00781524";2023;2;1;1;44;"N";91;49;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200000;"6";"6";"4";"";"6";"6";200000;"9";"10";"9";"";"10";"9";50;1;0;98;0;0;0
"TQRMNORUUHLLKNCDEFMDB00803963";2023;2;1;1;43;"N";6;262;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;1;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;4;0;0;0
"TQRMNOVQRHMKKOCDEFMDB00803964";2023;2;1;1;43;"N";6;409;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;300000;"8";"8";"8";"";"8";"8";150000;"8";"9";"8";"";"9";"8";534;1;0;98;0;0;0
"TQRMNORQQHJLKNCDEFMDB00803965";2023;2;1;1;43;"N";6;221;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;0;1;60000;"1";"1";"1";"";"1";"1";60000;"4";"4";"4";"";"4";"4";279;1;0;98;0;0;0
"TQTMNORTPHLOKPCDEFMDB00803966";2023;2;1;1;43;"N";6;249;2;"";1;2;"";4;1;1;1;"";1;1;1;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;7;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;4;2;150000;"4";"4";"4";"";"4";"4";25000;"1";"1";"1";"";"1";"1";325;1;0;98;0;0;0
"TQRMNORTTHLOKPCDEFMDB00803967";2023;2;1;1;43;"N";6;182;1;"";4;2;"";1;1;1;1;"";1;1;1;3;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;255000;"7";"7";"7";"";"7";"7";63750;"4";"4";"4";"";"5";"4";280;2;1;3;4;0;0
"TQRMNOQQUHJNKTCDEGPDJ00784002";2023;2;1;1;40;"N";19;91;1;"";6;2;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;100000;"2";"2";"3";"";"2";"3";50000;"3";"3";"4";"";"3";"5";92;1;0;98;0;0;0
"TQRMNOSXWHKMKPCDEGPDJ00778229";2023;2;1;1;40;"N";19;177;1;"";2;2;"";4;1;1;1;"";1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;195000;"5";"6";"6";"";"6";"6";97500;"7";"7";"8";"";"7";"8";177;1;2;98;0;0;0
"TQRMNOPYSHMMKRCDEGPDJ00800472";2023;2;1;1;40;"N";19;171;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;0;5;400000;"9";"9";"9";"";"9";"10";80000;"6";"6";"7";"";"6";"7";169;2;3;98;0;0;0
"TQRMNORTTHJOPMCDEIJAH00786147";2023;2;1;1;1;"S";33;3604;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;80000;"2";"";"2";"2";"";"2";40000;"2";"";"2";"2";"";"3";5654;2;0;98;0;0;0
"TQRMNOVRVHJLMOCDEIJAH00786249";2023;2;1;1;1;"S";33;302;2;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;80000;"2";"";"2";"2";"";"2";40000;"2";"";"2";"2";"";"3";355;1;0;2;0;0;0
"TQRMNOSWSHLKMQCDEIIAD00806872";2023;2;1;1;1;"S";32;965;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOQXSHLKMSCDEIIAD00806873";2023;2;1;1;1;"S";32;958;2;"";2;1;"";3;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOPYPHKMKRCDEHGHJ00778429";2023;2;1;1;44;"N";20;193;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;200000;"6";"6";"4";"";"6";"4";200000;"9";"10";"9";"";"10";"9";205;1;0;98;0;0;0
"TQRMNORVRHKMKRCDEHGHJ00784147";2023;2;1;1;44;"N";20;210;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;60000;"1";"1";"1";"";"1";"1";60000;"4";"4";"3";"";"4";"3";262;1;0;98;0;0;0
"TQRMNOPYPHKNKSCDEHGHJ00778401";2023;2;1;1;44;"N";20;72;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"0";"0";"0";"";"0";"0";0;"0";"0";"0";"";"0";"0";82;1;0;98;0;0;0
"TQRMNOQXPHKNKSCDEHGHJ00778403";2023;2;1;1;44;"N";20;113;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;255000;"7";"7";"5";"";"7";"6";85000;"6";"6";"4";"";"6";"4";170;1;2;3;0;0;0
"TQRMNOPPRHMKKPCDEHGHJ00805645";2023;2;1;1;44;"N";20;186;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;2;2;2;0;0;0;0;2;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;1;2;2;2;1;0;1;0;"0";"0";"0";"";"0";"0";0;"0";"0";"0";"";"0";"0";268;1;0;98;0;0;0
"TQRMNORQPHJMKPCDEHGHJ00784133";2023;2;1;1;44;"N";20;131;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;1;2;3;2;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;540000;"10";"10";"9";"";"10";"9";270000;"10";"10";"10";"";"10";"10";155;2;0;1;0;0;0
"TQRMNOTPUHJMKPCDEHGHJ00789909";2023;2;1;1;44;"N";20;148;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;1;0;0;0
"TQRMNOQSUHLMKTCDEHGHJ00805646";2023;2;1;1;44;"N";20;133;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;0;2;200000;"5";"6";"4";"";"6";"4";100000;"7";"7";"5";"";"7";"5";214;1;0;98;0;0;0
"TQRMNOPPSHKNKTCDEHGHJ00778433";2023;2;1;1;44;"N";20;97;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;250000;"7";"7";"5";"";"7";"6";250000;"10";"10";"9";"";"10";"10";105;1;0;98;0;0;0
"TQRMNOPRRHMOMMCDEFKID00798562";2023;2;1;1;43;"S";4;778;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;800000;"10";"10";"10";"10";"";"10";200000;"9";"10";"9";"9";"";"9";1797;2;4;98;0;0;0
"TQRMNOQTWHMMMNCDEFKID00798563";2023;2;1;1;43;"S";4;515;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;170000;"5";"5";"5";"5";"";"5";56666,67;"4";"4";"3";"4";"";"3";864;2;0;1;3;0;0
"TQRMNOWXWHJOLUCDEFKID00782122";2023;2;1;1;43;"S";4;773;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;140000;"3";"4";"4";"3";"";"3";46666,67;"3";"3";"3";"3";"";"2";969;1;0;98;0;0;0
"TQRMNOQYXHJOMMCDEFKID00782211";2023;2;2;1;43;"S";4;1217;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNORXUHJLKTCDEGNFJ00805268";2023;2;1;1;44;"N";17;195;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;360000;"8";"9";"7";"";"9";"7";180000;"9";"9";"8";"";"9";"9";295;2;0;1;0;0;0
"TQRMNOSVVHJLKTCDEGNFJ00783783";2023;2;1;1;44;"N";17;234;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;346000;"8";"9";"7";"";"9";"7";115333,33;"7";"8";"6";"";"8";"6";412;1;0;98;0;0;0
"TQRMNOQTQHKLKSCDEGNFJ00778075";2023;2;1;1;44;"N";17;252;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;1;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;150000;"4";"4";"3";"";"4";"3";50000;"3";"3";"2";"";"3";"2";398;1;0;98;0;0;0
"TQRMNOPRRHKLKTCDEGNFJ00777980";2023;2;1;1;44;"N";17;198;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;0;2;175000;"5";"5";"3";"";"5";"4";87500;"6";"6";"4";"";"6";"4";277;1;0;98;0;0;0
"TQRMNOSQYHKLKTCDEGNFJ00778030";2023;2;1;1;44;"N";17;218;1;"";2;1;"";2;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORTVHJMLRCDEHNHB00784781";2023;2;1;1;42;"S";27;286;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;0;2;238000;"6";"7";"7";"6";"";"7";119000;"7";"8";"8";"7";"";"9";286;1;2;98;0;0;0
"TQRMNOPWXHKOLRCDEHNHB00779241";2023;2;1;1;42;"S";27;430;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";2;"";2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;0;1;80063;"2";"2";"2";"2";"";"1";80063;"6";"6";"7";"6";"";"7";430;1;0;98;0;0;0
"TQRMNOQYSHKOLRCDEHNHB00779214";2023;2;1;1;42;"S";27;233;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;250000;"7";"7";"7";"7";"";"7";62500;"4";"4";"4";"4";"";"4";233;1;0;2;3;0;0
"TQRMNOPRPHLNKNCDEIGED00806632";2023;2;1;1;43;"N";30;93;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;175000;"5";"5";"5";"";"5";"5";87500;"6";"6";"6";"";"6";"5";133;1;2;98;0;0;0
"TQRMNOQTVHLMKOCDEIGED00806633";2023;2;1;1;43;"N";30;107;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;1;2;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;470000;"9";"10";"10";"";"10";"9";235000;"10";"10";"10";"";"10";"9";139;1;2;98;0;0;0
"TQSMNORUQHLMKOCDEIGED00806634";2023;2;1;1;43;"N";30;92;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;400000;"9";"9";"9";"";"9";"8";400000;"10";"10";"10";"";"10";"10";112;1;0;98;0;0;0
"TQRMNOQPYHMKNNCDEIIAD00801731";2023;2;1;1;1;"S";32;1157;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;730000;"10";"";"10";"10";"";"10";243333,33;"10";"";"10";"10";"";"8";2074;2;0;98;0;0;0
"TQRMNOPRXHKLNOCDEIIAD00779935";2023;2;1;1;1;"S";32;1106;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
