"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNOTPTHLOKMCDEHPJB00894347";2026;1;1;1;40;"S";29;422;1;"";3;1;"";4;2;1;1;"";1;1;2;2;2;1;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;10;3;7;6161000;10;10;10;10;;10;616100;6;6;7;6;;7;676;6;8;98;0;0;0;1;2;2;2;2;0
"TQRMNOVXUHLOLOCDEGOIH00894879";2026;1;1;1;40;"N";18;419;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;3100000;9;9;9;;9;10;1033333,33;8;8;9;;8;9;427;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQPPHJOQOCDEIJAH00874340";2026;1;2;1;1;"S";33;4203;1;"";2;2;"";2;1;1;1;"";1;1;1;3;2;1;2;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;2;1;1600000;5;;5;5;;6;533333,33;5;;5;5;;6;6013;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORWSHLNKTCDEFKID00894925";2026;1;1;1;43;"S";4;515;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;820000;2;3;2;2;;2;410000;3;4;3;3;;3;532;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPXYHJOLNCDEFKID00876505";2026;1;1;1;43;"S";4;704;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;3800000;9;10;9;9;;9;1900000;10;10;10;10;;10;740;98;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSSUHKMLPCDEFKID00903626";2026;1;1;1;43;"S";4;529;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1290000;4;5;4;4;;4;645000;6;6;5;6;;5;658;2;0;1;0;0;0;2;2;2;2;2;1
"TQSMNOTPQHLOKMCDEHPJB00894799";2026;1;1;1;40;"S";29;384;2;"";2;1;"";4;2;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;926000;3;3;3;3;;3;231500;1;1;2;1;;2;475;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOQQRHMLLRCDEFKID00877688";2026;1;1;1;43;"S";4;815;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;4;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1100000;4;4;4;4;;4;1100000;8;8;8;8;;8;1002;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPSQHLMLPCDEFKID00894742";2026;1;1;1;43;"S";4;555;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPSSHLMLPCDEFKID00894743";2026;1;1;1;43;"S";4;644;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;2400000;7;8;8;7;;8;600000;5;5;5;5;;5;669;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORXRHKNLTCDEFKID00903627";2026;1;1;1;43;"S";4;528;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1440000;5;5;5;5;;5;720000;6;6;6;6;;5;607;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORSPHKMKRCDEGIBJ00903735";2026;1;1;1;41;"N";12;189;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;1;1;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1120000;4;4;5;;4;5;1120000;8;8;9;;9;9;186;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPVUHJOKSCDEGIBJ00872968";2026;1;1;1;41;"N";12;214;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;1;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;419299;1;1;2;;1;1;419299;4;4;5;;4;5;212;97;0;1;0;0;0;2;2;2;1;2;2
"TQRMNOTSVHJOKSCDEGIBJ00875847";2026;1;1;1;41;"N";12;388;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;1;2;3;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;1;4;1009299;3;4;5;;4;4;201859,8;1;1;2;;1;2;378;3;0;1;0;0;0;2;2;2;1;2;2
"TQRMNORXRHKOKSCDEGIBJ00903736";2026;1;1;1;41;"N";12;247;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;700000;2;2;3;;2;3;700000;6;6;8;;6;7;250;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOTWUHLLLOCDEFOCD00895563";2026;1;1;1;41;"N";8;323;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOUPSHKOKMCDEFOCD00903737";2026;1;1;1;41;"N";8;311;1;"";1;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNOPUWHLMKUCDEOHCH00895953";2026;1;1;1;44;"N";91;201;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPRVHMLKSCDEFPCH00881174";2026;1;1;1;44;"N";9;363;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1200000;4;4;3;;5;3;400000;3;3;2;;4;2;472;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOQYVHMLMOCDEIJAH00878418";2026;1;1;1;1;"S";33;3752;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;3;4;0;0;2;2;2;2;2;0
"TQRMNOUUSHLONNCDEIJAH00903738";2026;1;1;1;1;"S";33;2458;1;"";3;1;"";3;2;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOVRXHLONNCDEIJAH00893908";2026;1;1;1;1;"S";33;2332;2;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOTPRHKOMSCDEIJAH00903739";2026;1;1;1;1;"S";33;1531;1;"";3;1;"";1;1;1;2;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;1083000;4;;3;3;;4;270750;2;;2;2;;2;2151;2;0;98;0;0;0;1;2;2;2;2;1
"TQRMNOQTXHLOSNCDEIJAH00894407";2026;1;1;1;1;"S";33;1115;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;6;1;5;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;3;4;0;0;2;2;2;2;2;0
"TQSMNOQXSHLOQPCDEIJAH00903740";2026;1;1;1;1;"S";33;1607;1;"";3;2;"";4;2;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2598000;8;;8;8;;8;866000;7;;7;7;;8;3220;1;0;2;3;0;0;2;2;2;2;2;0
"TQSMNOQUSHJMQTCDEIJAH00876654";2026;1;1;1;1;"S";33;1216;2;"";2;1;"";3;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;3;0;3;2370000;7;;7;7;;8;790000;7;;6;7;;7;2619;1;0;2;3;0;0;2;2;2;2;2;0
"TQRMNOTTWHJMQTCDEIJAH00878355";2026;1;1;1;1;"S";33;2094;1;"";3;1;"";3;1;1;2;"";1;1;1;2;2;1;2;3;3;2;0;1;1;1;2;0;2;0;4;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;4;1;3;1430000;5;;5;5;;5;357500;3;;3;3;;3;4647;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNORVTHLOQUCDEIJAH00894023";2026;1;1;1;1;"S";33;3038;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;2;5;1700000;6;;5;6;;6;242857,14;2;;2;2;;2;7025;2;0;3;0;0;0;2;2;2;2;2;0
"TQRMNOPQQHLMRRCDEIJAH00894212";2026;1;1;1;1;"S";33;2421;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;400000;1;;1;1;;1;400000;3;;3;3;;4;2082;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQXXHLMMPCDEFKID00894937";2026;1;1;1;43;"S";4;491;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1900000;6;7;7;6;;6;950000;7;8;7;7;;7;643;2;1;98;0;0;0;2;1;2;1;2;1
"TQRMNOSQRHLMKQCDEIHJF00903741";2026;1;1;1;44;"N";31;155;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;3000000;9;9;8;;9;7;1000000;8;8;6;;8;6;163;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSXUHKLKTCDEGLDF00903742";2026;1;1;1;41;"N";15;233;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;1;1;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3740000;9;10;10;;10;10;1870000;10;10;10;;10;10;259;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOPUXHKOKMCDEGOIH00903743";2026;1;1;1;40;"N";18;440;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;2460000;8;8;8;;8;9;492000;4;4;5;;5;5;449;3;0;98;0;0;0;2;1;2;1;2;2
"TQRMNOPTQHLLKTCDEIGED00895392";2026;1;1;1;43;"N";30;103;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;3400000;9;9;9;;9;9;3400000;10;10;10;;10;10;123;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSSSHKKLOCDEIGED00903860";2026;1;1;1;43;"N";30;168;1;"";4;1;"";1;2;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;97;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORUYHMLLMCDEIGED00878854";2026;1;2;1;43;"N";30;146;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1360000;5;5;5;;5;4;453333,33;4;4;3;;4;3;163;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNOPWSHMMKOCDEHLEH00881017";2026;1;1;1;40;"N";25;126;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1300000;4;5;5;;5;6;650000;6;6;7;;6;8;130;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOPQYHJMKMCDEFKID00872722";2026;1;1;1;43;"S";4;571;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;1;3;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600000;1;2;2;1;;1;600000;6;6;5;5;;5;776;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOUVVHJLKRCDEFKID00895438";2026;1;1;1;43;"S";4;1416;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;4;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;300000;1;1;1;1;;1;300000;2;2;2;2;;1;1534;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORXQHMKMNCDEIIAD00881470";2026;1;1;1;1;"S";32;1755;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;"";4;"ELECTRICO";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;4;0;0;0;1;2;2;2;2;1
"TQRMNOTYPHLMMLCDEIJAH00903861";2026;1;1;1;1;"S";33;1742;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;3000000;9;;8;9;;9;1500000;9;;9;9;;9;2623;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPSUHLMLPCDEHJGH00896013";2026;1;1;1;40;"S";23;256;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;960000;3;3;3;3;;3;960000;8;8;9;7;;8;261;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQRUHJNLPCDEHJGH00873600";2026;1;1;1;40;"S";23;436;1;"";6;2;"";4;2;1;1;"";1;2;1;1;2;1;2;6;5;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;3;6;1900000;6;7;7;6;;6;211111,11;1;1;2;1;;2;449;2;0;4;0;0;0;2;2;2;2;2;0
"TQRMNOXXTHLOLNCDEFNFF00895966";2026;1;1;1;41;"N";7;654;1;"";2;2;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;3;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSRQHJLLNCDEHPJB00872829";2026;1;1;1;40;"S";29;444;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;1100000;4;4;4;4;;4;550000;5;5;6;5;;6;546;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOTSSHJOKQCDEFKID00895598";2026;1;1;1;43;"S";4;650;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;700000;2;2;2;2;;2;350000;3;3;2;3;;2;845;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQWSHLOLNCDEFKID00895626";2026;1;1;1;43;"S";4;617;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;2;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700000;2;2;2;2;;2;350000;3;3;2;3;;2;749;2;1;98;0;0;0;2;2;2;2;2;1
"TQRMNOPWSHKOKOCDEFPCH00903862";2026;1;1;1;44;"N";9;217;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOPTQHJOKPCDEOHCH00873018";2026;1;1;1;44;"N";91;188;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1750000;6;6;5;;6;5;583333,33;5;5;4;;6;4;203;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPWRHMMLMCDEOHCH00877676";2026;1;1;1;44;"N";91;168;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4050000;9;10;9;;10;9;2025000;10;10;9;;10;9;195;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORRPHMMLOCDEOHCH00877680";2026;1;1;1;44;"N";91;207;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1550000;5;6;4;;6;5;1550000;9;9;8;;9;9;213;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOSQYHKMLNCDEFPCH00903863";2026;1;1;1;44;"N";9;427;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;1;2;990000;3;3;2;;3;2;330000;2;3;2;;3;1;437;1;2;98;0;0;0;2;2;2;2;2;2
"TQRMNOPYYHKOLQCDEFPCH00903864";2026;1;1;1;44;"N";9;472;1;"";2;1;"";2;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNORQWHMMKNCDEOHCH00881502";2026;1;1;1;44;"N";91;167;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;3788000;9;10;9;;10;9;3788000;10;10;10;;10;10;179;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORRTHMMKPCDEOHCH00881503";2026;1;1;1;44;"N";91;131;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;1;2;2500000;8;8;7;;8;7;833333,33;7;7;6;;7;6;136;2;1;98;0;0;0;2;2;2;2;2;0
"TQRMNOSPSHJOLNCDEOJAH00875759";2026;1;1;1;44;"N";93;69;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORXWHJKKMCDEHJGH00895213";2026;1;1;1;40;"S";23;536;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;3000000;9;9;9;8;;8;600000;5;6;7;5;;6;527;2;0;4;0;0;0;2;2;2;2;2;0
"TQRMNORRWHLKKMCDEHJGH00903973";2026;1;1;1;40;"S";23;254;1;"";4;1;"";2;1;1;2;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;4000000;9;10;10;9;;9;1000000;8;8;9;8;;8;258;96;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOSQRHMMKMCDEHJGH00886540";2026;1;1;1;40;"S";23;471;1;"";5;1;"";2;1;1;1;"";1;1;1;2;2;2;2;5;1;2;0;1;1;1;2;0;2;0;1;"";4;"PANEL SOLAR ELECTRICIDAD";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;2600000;8;8;9;8;;8;2600000;10;10;10;10;;10;476;96;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQYYHJKKQCDEFMDB00903974";2026;1;1;1;43;"N";6;264;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;1;0;1;640000;2;2;2;;2;1;640000;6;6;5;;6;6;170;1;0;98;0;0;0;2;2;2;2;2;0
