"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNORTYHLLLNCDEGJBF00804941";2023;3;1;1;43;"S";13;713;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPXYHLOSLCDEIJAH00812522";2023;3;1;1;1;"S";33;2383;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;2;1;0;1;642000;"9";"";"9";"9";"";"9";642000;"10";"";"10";"10";"";"10";2868;96;0;98;0;0;0
"TQRMNOPVXHMOSLCDEIJAH00812523";2023;3;1;1;1;"S";33;2264;1;"";4;1;"";1;2;1;1;"";1;1;1;3;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;1;98;0;0;0
"TQRMNOUQRHKLRNCDEIJAH00794184";2023;3;1;1;1;"S";33;3190;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;2;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;2;3;98;0;0;0
"TQRMNOPTYHJMQLCDEIJAH00786009";2023;3;1;1;1;"S";33;1700;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;0;4;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPQQHKOKMCDEFKID00787676";2023;3;1;1;43;"S";4;356;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;161000;"3";"3";"3";"3";"";"3";32200;"1";"1";"1";"1";"";"1";399;2;1;98;0;0;0
"TQRMNORVXHMMKNCDEFKID00808920";2023;3;1;1;43;"S";4;805;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1520000;"10";"10";"10";"10";"";"10";380000;"10";"10";"10";"10";"";"10";1917;1;2;3;4;0;0
"TQRMNOQPPHKKKNCDEFKID00787719";2023;3;1;1;43;"S";4;706;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;96;0;0;0
"TQRMNORPWHKOKOCDEFKID00787539";2023;3;1;1;43;"S";4;734;1;"";3;1;"";1;2;1;1;"";1;1;1;1;1;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;382000;"7";"8";"7";"7";"";"7";76400;"4";"4";"3";"3";"";"3";1098;2;0;98;0;0;0
"TQSMNOUPSHJOKQCDEFKID00787673";2023;3;1;1;43;"S";4;747;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;324000;"6";"7";"7";"6";"";"6";81000;"4";"4";"4";"4";"";"3";1213;1;0;98;0;0;0
"TQRMNOTQPHJLKRCDEFKID00782115";2023;3;1;1;43;"S";4;1141;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0
"TQRMNOQTSHKOLSCDEHPJB00790872";2023;3;1;1;40;"S";29;355;1;"";2;1;"";4;1;1;1;"";1;1;1;2;1;1;2;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;195000;"3";"4";"4";"3";"";"4";195000;"8";"8";"9";"8";"";"9";387;1;0;98;0;0;0
"TQRMNOQTXHKOLSCDEHPJB00790858";2023;3;1;1;40;"S";29;461;1;"";3;2;"";4;2;1;1;"";1;1;1;2;1;1;2;3;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;6;1;5;882000;"10";"10";"10";"10";"";"10";147000;"7";"7";"8";"7";"";"8";568;3;0;1;0;0;0
"TQRMNORYYHKOLSCDEHPJB00790859";2023;3;1;1;40;"S";29;484;2;"";3;1;"";2;1;3;1;"";1;2;2;3;1;1;2;3;2;2;0;1;2;2;2;0;2;0;7;"";2;"";3;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;220090;"4";"5";"5";"4";"";"5";36681,67;"1";"1";"2";"1";"";"2";526;1;0;6;0;0;0
"TQRMNOTPXHJMLLCDEFMDB00782422";2023;3;2;1;43;"N";6;197;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;225000;"4";"5";"5";"";"5";"4";225000;"9";"9";"9";"";"9";"8";240;1;0;98;0;0;0
"TQRMNOQTXHJOLMCDEFMDB00782466";2023;3;2;1;43;"N";6;197;1;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;90000;"1";"1";"1";"";"1";"1";45000;"2";"2";"2";"";"2";"2";404;1;0;98;0;0;0
"TQRMNOQQUHLNLLCDEFMDB00804062";2023;3;1;1;43;"N";6;177;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;230000;"4";"5";"5";"";"5";"4";115000;"6";"6";"6";"";"6";"5";167;1;0;98;0;0;0
"TQRMNOSYUHLOLMCDEFMDB00804101";2023;3;1;1;43;"N";6;167;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;580000;"9";"9";"9";"";"9";"8";145000;"7";"7";"7";"";"7";"6";408;1;0;98;0;0;0
"TQRMNOPRUHJMLOCDEFMDB00804122";2023;3;1;1;43;"N";6;128;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;1;98;0;0;0
"TQRMNOSXPHLNLOCDEFMDB00804087";2023;3;1;1;43;"N";6;356;1;"";2;2;"";4;2;1;1;"";1;1;1;3;2;1;1;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;245000;"5";"5";"5";"";"5";"4";122500;"6";"6";"6";"";"6";"5";532;2;0;98;0;0;0
"TQRMNORVWHMMLOCDEFMDB00809201";2023;3;1;1;43;"N";6;278;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;1;1;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNOSTXHMMLOCDEFMDB00809202";2023;3;1;1;43;"N";6;322;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;1;2;2;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;2;2;375000;"7";"7";"7";"";"7";"7";93750;"5";"5";"4";"";"5";"4";598;2;0;98;0;0;0
"TQRMNOQTQHKMLOCDEFMDB00788061";2023;3;1;1;43;"N";6;196;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;100000;"1";"2";"2";"";"2";"1";16666,67;"1";"1";"1";"";"1";"1";383;1;0;98;0;0;0
"TQRMNORSYHMLKUCDEHNHB00811389";2023;3;1;1;42;"S";27;455;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;5;4;3;2;1;0
"TQRMNOPYWHLOLLCDEHNHB00811390";2023;3;1;1;42;"S";27;277;2;"";1;2;"";2;2;1;1;"";1;2;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";2;"";3;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;556000;"9";"9";"9";"9";"";"9";278000;"9";"10";"10";"9";"";"10";294;2;0;98;0;0;0
"TQRMNOTXSHLOLLCDEHNHB00806320";2023;3;1;1;42;"S";27;396;1;"";4;1;"";1;1;1;1;"";1;1;1;3;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;250000;"5";"5";"5";"5";"";"5";83333,33;"4";"4";"5";"4";"";"5";423;3;0;98;0;0;0
"TQRMNOPUTHLOLMCDEHNHB00806339";2023;3;1;1;42;"S";27;362;1;"";3;1;"";2;2;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;133000;"2";"2";"2";"2";"";"2";133000;"6";"7";"7";"6";"";"8";363;1;0;98;0;0;0
"TQRMNOSRVHLOLNCDEHNHB00806341";2023;3;1;1;42;"S";27;293;1;"";5;1;"";7;2;1;1;"";1;1;1;2;2;2;2;5;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;121000;"2";"2";"2";"2";"";"2";121000;"6";"6";"7";"6";"";"7";291;1;0;98;0;0;0
"TQRMNOQPXHMOLLCDEHNHB00811391";2023;3;1;1;42;"S";27;347;1;"";2;1;"";1;2;1;1;"";1;1;2;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;5;3;2;194000;"3";"4";"4";"3";"";"4";38800;"2";"2";"2";"2";"";"2";359;2;0;98;0;0;0
"TQRMNORWSHMOLLCDEHNHB00811392";2023;3;1;1;42;"S";27;312;1;"";3;2;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;140000;"2";"2";"2";"2";"";"2";46666,67;"2";"2";"2";"2";"";"2";302;2;3;1;0;0;0
"TQRMNOSVQHMOLLCDEHNHB00811393";2023;3;1;1;42;"S";27;435;1;"";1;1;"";1;2;1;1;"";1;1;2;2;2;2;2;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;7;3;4;131000;"2";"2";"2";"2";"";"2";18714,29;"1";"1";"1";"1";"";"1";429;1;2;98;0;0;0
"TQRMNOQQXHJOKSCDEHNHB00784776";2023;3;1;1;42;"S";27;334;1;"";3;2;"";7;2;1;1;"";1;2;2;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;5;1;4;278000;"5";"6";"6";"5";"";"6";55600;"2";"3";"3";"2";"";"3";357;1;3;98;0;0;0
"TQRMNOSVYHLLKTCDEHJGH00805901";2023;3;1;1;40;"S";23;394;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;168182;"3";"3";"4";"3";"";"3";42045,5;"2";"2";"2";"2";"";"2";479;1;2;98;0;0;0
"TQRMNOWTQHMKKRCDEHPJB00811563";2023;3;1;1;40;"S";29;659;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;559000;"9";"9";"9";"9";"";"9";139750;"7";"7";"8";"7";"";"8";772;2;0;96;0;0;0
"TQRMNOTPTHMLKSCDEFJAH00808738";2023;3;1;1;43;"N";3;290;2;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;200000;"4";"4";"4";"";"4";"4";200000;"8";"8";"8";"";"9";"7";542;1;0;98;0;0;0
"TQRMNOPPSHJMKUCDEFJAH00781990";2023;3;1;1;43;"N";3;333;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;3;1;2;612000;"9";"9";"9";"";"9";"9";204000;"8";"9";"8";"";"9";"8";599;1;2;98;0;0;0
"TQRMNOSPUHJMKUCDEFJAH00781964";2023;3;1;1;43;"N";3;403;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORPSHKNKUCDEFJAH00787502";2023;3;1;1;43;"N";3;209;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;4;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;3;98;0;0;0
"TQRMNOQPTHJMLMCDEFJAH00803571";2023;3;1;1;43;"N";3;285;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOQWUHMMKTCDEFJAH00808739";2023;3;1;1;43;"N";3;277;1;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;150000;"2";"3";"3";"";"3";"3";75000;"3";"4";"3";"";"4";"3";503;2;0;98;0;0;0
"TQRMNOQWVHMMKTCDEFJAH00808740";2023;3;1;1;43;"N";3;274;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;3;0;3;920000;"10";"10";"10";"";"10";"10";306666,67;"10";"10";"10";"";"10";"9";470;1;2;3;0;0;0
"TQRMNOTPTHMMKTCDEFJAH00808741";2023;3;1;1;43;"N";3;277;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";4;"ELECTRICIDAD";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;270000;"5";"6";"6";"";"6";"5";135000;"6";"7";"6";"";"7";"6";445;1;2;98;0;0;0
"TQRMNOPRVHJMLNCDEFJAH00781983";2023;3;1;1;43;"N";3;302;1;"";7;1;"";3;1;1;1;"";1;1;1;1;2;2;2;7;2;1;1;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0
"TQRMNOQSTHLMSLCDEIJAH00807700";2023;3;1;1;1;"S";33;2821;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNOSUUHLOKMCDEFIAH00803418";2023;3;1;1;43;"S";2;722;2;"";2;2;"";5;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;4;"";2;"";1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOSQTHLNKNCDEFIAH00803410";2023;3;1;1;43;"S";2;713;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;2;5;0;5;262000;"5";"6";"5";"5";"";"5";52400;"2";"2";"2";"2";"";"2";1998;1;2;98;0;0;0
"TQRMNORPTHKMKNCDEFIAH00787297";2023;3;1;1;43;"S";2;740;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;0;2;190000;"3";"4";"4";"3";"";"3";95000;"5";"5";"4";"5";"";"4";1671;1;2;98;0;0;0
"TQRMNOPPXHLOLQCDEHIBB00805853";2023;3;1;1;40;"N";22;118;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;8;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;560000;"9";"9";"9";"";"9";"10";560000;"10";"10";"10";"";"10";"10";122;1;0;98;0;0;0
"TQRMNOXUWHMOKNCDEGJBF00809916";2023;3;1;1;43;"S";13;2074;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;460000;"8";"8";"8";"8";"";"9";153333,33;"7";"8";"7";"7";"";"7";2247;1;0;98;0;0;0
"TQSMNOPUVHKNKMCDEGJBF00789111";2023;3;1;1;43;"S";13;731;2;"";1;2;"";2;2;2;1;"";1;1;2;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;52000;"1";"1";"1";"1";"";"1";26000;"1";"1";"1";"1";"";"1";763;2;0;1;0;0;0
"TQRMNOSUQHJOKPCDEIHJF00785221";2023;3;1;1;44;"N";31;288;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;500000;"8";"9";"7";"";"9";"7";500000;"10";"10";"10";"";"10";"10";306;1;0;98;0;0;0
"TQRMNOPVPHLOKNCDEIHJF00806817";2023;3;1;1;44;"N";31;176;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;2;2;2;2;5;0;5;618000;"9";"9";"9";"";"9";"8";123600;"6";"6";"5";"";"6";"3";180;1;2;3;5;0;0
"TQRMNOTPSHJMKMCDEFLID00782311";2023;3;1;1;43;"S";5;317;1;"";3;1;"";4;1;1;1;"";1;1;1;3;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;1;0;0;0
"TQRMNORRVHLOKNCDEFLID00803902";2023;3;1;1;43;"S";5;439;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;100000;"2";"2";"2";"1";"";"2";20000;"1";"1";"1";"1";"";"1";510;1;0;1;0;0;0
"TQRMNOSSXHMOKNCDEFLID00809037";2023;3;1;1;43;"S";5;328;1;"";3;2;"";4;1;1;3;"";1;1;2;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;9;2;7;160090;"3";"3";"3";"3";"";"3";17787,78;"1";"1";"1";"1";"";"1";750;2;0;4;0;0;0
"TQRMNOPVWHLMKQCDEFLID00803905";2023;3;1;1;43;"S";5;410;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;2;0;0;0
"TQRMNOQYYHLMKQCDEFLID00803906";2023;3;1;1;43;"S";5;343;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;96;0;0;0
"TQRMNOSXRHJNKQCDEIHJF00785223";2023;3;1;1;44;"N";31;106;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600000;"9";"9";"8";"";"9";"8";600000;"10";"10";"10";"";"10";"10";115;1;0;98;0;0;0
"TQRMNORWYHKMKSCDEIHJF00791214";2023;3;1;1;44;"N";31;87;2;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;300000;"6";"6";"4";"";"6";"3";150000;"7";"7";"6";"";"7";"4";100;1;0;98;0;0;0
"TQSMNOQPUHJNKMCDEIGED00791021";2023;3;1;1;43;"N";30;33;2;"";1;2;"";4;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;190000;"3";"4";"4";"";"4";"3";47500;"2";"2";"2";"";"2";"2";55;2;0;98;0;0;0
"TQSMNOPVXHMNKMCDEIGED00811680";2023;3;1;1;43;"N";30;156;1;"";2;2;"";4;2;1;1;"";1;2;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;281000;"5";"6";"6";"";"6";"5";140500;"7";"7";"7";"";"7";"5";233;1;0;98;0;0;0
"TQRMNOQSXHKOLRCDEHPJB00790793";2023;3;1;1;40;"S";29;395;1;"";5;1;"";4;1;1;1;"";1;1;1;1;1;2;2;5;4;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;6;0;6;352200;"7";"7";"8";"7";"";"8";58700;"3";"3";"4";"3";"";"4";462;2;1;98;0;0;0
"TQRMNOPRQHKMLQCDEFMDB00788042";2023;3;1;1;43;"N";6;160;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;96;0;0;0
