"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNORSWHJNLPCDEFJAH00865671";2024;3;1;1;43;"N";3;278;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;500000;3;3;3;;3;3;125000;1;2;1;;2;1;511;2;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOTSRHLKLNCDEFJAH00808789";2024;3;2;1;43;"N";3;446;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1380000;8;8;8;;8;7;690000;8;9;8;;9;8;528;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPVRHJOKSCDEFOCD00866273";2024;3;1;1;41;"N";8;307;1;"";3;2;"";3;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;0;12;12;12;;12;12;0;12;12;12;;12;12;0;3;5;98;0;0;0;2;2;2;2;2;0
"TQRMNOQXVHJOKUCDEFOCD00861979";2024;3;1;1;41;"N";8;382;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;1;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;590000;3;4;5;;4;7;295000;4;5;7;;5;7;403;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOPXXHLOKPCDEIMBF00808087";2024;3;1;1;43;"N";36;175;1;"";6;1;"";2;1;1;1;"";1;1;1;1;2;2;2;6;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;1;3;1830000;9;9;9;;9;9;457500;7;7;6;;7;6;334;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOSVYHLOKPCDEIMBF00808025";2024;3;1;1;43;"N";36;146;1;"";1;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;200000;1;1;1;;1;1;200000;3;3;2;;3;2;257;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSWPHLOKPCDEIMBF00808148";2024;3;1;1;43;"N";36;188;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;378000;2;2;2;;2;2;189000;3;3;2;;3;2;276;1;0;98;0;0;0;1;2;2;2;2;1
"TQRMNOSWQHLOKPCDEIMBF00861980";2024;3;1;1;43;"N";36;186;1;"";2;2;"";2;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;800000;5;5;5;;6;6;160000;2;2;2;;2;2;265;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOSWRHLOKPCDEIMBF00808036";2024;3;1;1;43;"N";36;126;2;"";2;1;"";4;2;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;190000;1;1;1;;1;1;95000;1;1;1;;1;1;384;1;0;98;0;0;0;2;2;2;2;1;2
"TQRMNOTXPHLOKPCDEIMBF00808099";2024;3;1;1;43;"N";36;167;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;927000;6;6;6;;6;6;231750;3;3;3;;4;3;333;2;4;98;0;0;0;1;2;2;2;2;1
"TQRMNORPVHLOKQCDEIMBF00808065";2024;3;1;1;43;"N";36;174;1;"";2;2;"";2;2;1;1;"";1;1;2;2;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;0;2;300000;1;2;1;;2;2;150000;2;2;2;;2;2;137;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORPXHLOKQCDEIMBF00808105";2024;3;1;1;43;"N";36;185;1;"";2;2;"";2;2;1;1;"";1;1;2;2;2;1;1;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;5;3;2;1300000;7;8;8;;8;8;260000;4;4;3;;4;4;400;22;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOXURHLOKQCDEIMBF00808149";2024;3;1;1;43;"N";36;149;1;"";2;2;"";4;2;1;1;"";1;1;1;2;2;1;2;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPURHJOKSCDEIMBF00862527";2024;3;1;1;43;"N";36;122;1;"";5;1;"";1;1;1;1;"";1;2;1;1;2;2;2;5;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOPUVHJOKSCDEIMBF00865094";2024;3;1;1;43;"N";36;134;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1180000;7;7;7;;7;7;393333,33;6;6;6;;7;6;231;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPQVHJOLOCDEGIBJ00866296";2024;3;1;1;41;"N";12;325;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;950000;6;6;8;;6;7;316666,67;5;5;7;;6;7;321;2;0;1;3;0;0;2;2;2;2;2;0
"TQRMNOSPSHJOLOCDEGIBJ00865650";2024;3;1;1;41;"N";12;377;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;1;1;440000;2;2;4;;3;3;220000;3;3;5;;4;4;368;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQPUHLMLOCDEGIBJ00804737";2024;3;1;1;41;"N";12;257;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;520282;3;3;4;;3;4;260141;4;4;6;;4;5;250;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOQPVHLMLOCDEGIBJ00804794";2024;3;1;1;41;"N";12;209;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;4;1;1;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;4;1;3;859554;5;6;7;;6;7;214888,5;3;3;5;;4;4;212;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOQPXHLMLOCDEGIBJ00804761";2024;3;1;1;41;"N";12;173;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;750000;4;5;7;;5;6;375000;6;6;8;;6;8;179;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQPYHLMLOCDEGIBJ00804689";2024;3;1;1;41;"N";12;284;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;279554;1;1;2;;1;1;93184,67;1;1;2;;1;1;282;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOPQRHJOLPCDEGIBJ00866332";2024;3;1;1;41;"N";12;126;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;1;2;2;1;2;0;2;2;2;0;0;0;0;1;"";3;"";1;2;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;287276;1;1;2;;1;1;287276;4;5;6;;5;6;126;1;0;98;0;0;0;2;2;1;2;1;2
"TQRMNOQPPHJOLPCDEGIBJ00862576";2024;3;1;1;41;"N";12;315;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;1;1;2;0;1;2;2;2;0;2;0;7;"";2;"";1;1;2;0;0;2;2;2;2;1;2;1;2;2;2;2;1;2;2;1;1;2;1;2;2;2;2;3;0;3;208000;1;1;1;;1;1;69333,33;1;1;1;;1;1;311;1;0;3;0;0;0;2;2;2;2;2;0
"TQRMNORPUHLNLPCDEGIBJ00804748";2024;3;1;1;41;"N";12;374;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;2;2;2;0;0;0;0;1;"";2;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;450000;2;3;4;;3;3;450000;7;7;9;;7;8;376;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORUQHLMLLCDEOHCH00808386";2024;3;1;1;44;"N";91;141;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;1;2;0;2;0;4;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;3050000;10;10;10;;10;10;610000;8;8;7;;9;8;139;1;0;4;5;0;0;2;2;2;2;2;1
"TQRMNOQSYHLMLMCDEOHCH00808296";2024;3;1;1;44;"N";91;155;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;1;1;2;1;2;2;2;0;2;0;6;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;320000;1;2;1;;2;1;320000;5;5;4;;6;4;158;1;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOPSQHLLLNCDEOHCH00863192";2024;3;1;1;44;"N";91;118;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;535000;3;3;2;;3;3;535000;7;8;6;;8;7;135;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPYYHJLLMCDEOHCH00864456";2024;3;1;1;44;"N";91;368;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;900000;5;6;4;;6;5;450000;7;7;6;;7;6;419;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOTUTHJLLMCDEOHCH00863788";2024;3;1;1;44;"N";91;278;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1200000;7;7;6;;8;7;300000;4;5;3;;5;4;290;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSQQHJLLOCDEOHCH00865749";2024;3;1;1;44;"N";91;246;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;1;2;1210000;7;7;6;;8;7;403333,33;6;7;5;;7;6;270;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNOQVRHLLLOCDEOHCH00813338";2024;3;1;1;44;"N";91;170;1;"";6;1;"";4;1;1;1;"";1;1;1;1;2;2;2;6;2;1;2;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPXSHJOKTCDEFMDB00866421";2024;3;1;1;43;"N";6;139;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2000000;9;9;9;;9;9;1000000;9;10;10;;10;10;184;2;1;96;0;0;0;2;2;2;2;2;1
"TQRMNOTTYHJOKTCDEFMDB00861972";2024;3;2;1;43;"N";6;225;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;4;2;2;0;2;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;3;1;2;1006000;6;7;6;;7;6;335333,33;5;5;5;;6;5;268;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOPRWHLMKSCDEFMDB00809284";2024;3;1;1;43;"N";6;122;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;8;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPRUHJMKUCDEFMDB00865765";2024;3;1;1;43;"N";6;119;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;700000;4;4;4;;5;4;700000;8;9;8;;9;9;191;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORQSHJMKUCDEFMDB00861973";2024;3;1;1;43;"N";6;173;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;3;0;3;590000;3;4;3;;4;3;196666,67;3;3;2;;3;3;310;1;0;2;3;0;0;2;2;2;2;2;0
"TQRMNORQUHJMKUCDEFMDB00865775";2024;3;1;1;43;"N";6;190;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1200000;7;7;7;;8;7;240000;3;4;3;;4;3;296;1;2;3;4;0;0;2;2;2;2;2;0
"TQRMNORQWHJMKUCDEFMDB00863171";2024;3;1;1;43;"N";6;139;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;1;2;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;885000;5;6;5;;6;5;442500;7;7;6;;7;7;213;2;1;98;0;0;0;2;2;2;1;2;1
"TQRMNOPYVHJMLLCDEFMDB00864449";2024;3;1;1;43;"N";6;181;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;2;1;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;0;2;630000;4;4;4;;4;3;315000;5;5;4;;6;5;287;1;0;98;0;0;0;2;2;2;2;1;1
"TQRMNOQYXHJOLMCDEFMDB00861974";2024;3;1;1;43;"N";6;163;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;330000;2;2;2;;2;1;165000;2;2;2;;3;2;228;1;0;98;0;0;0;2;1;2;2;2;2
"TQRMNOPUWHLMKTCDEFMDB00804036";2024;3;1;1;43;"N";6;208;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;2;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;0;5;1800000;9;9;9;;9;9;360000;5;6;5;;6;6;450;2;0;1;3;5;0;2;2;2;2;2;0
"TQRMNORQTHLMKTCDEFMDB00804078";2024;3;1;1;43;"N";6;196;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;900000;5;6;6;;6;5;450000;7;7;6;;7;7;318;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNORQWHLMKTCDEFMDB00804037";2024;3;1;1;43;"N";6;192;1;"";4;1;"";1;2;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;97;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOPPVHLMKUCDEFMDB00809285";2024;3;1;1;43;"N";6;173;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;1;2;2;2;2;0;1;1;1;2;0;2;0;7;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;3230000;10;10;10;;10;10;807500;9;9;9;;9;9;297;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOPPWHLMKUCDEFMDB00803972";2024;3;1;1;43;"N";6;168;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;3;0;3;2000000;9;9;9;;9;9;666666,67;8;9;8;;9;8;310;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSQQHLNLLCDEFMDB00804099";2024;3;1;1;43;"N";6;115;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;246000;1;1;1;;1;1;246000;4;4;3;;4;4;159;97;0;98;0;0;0;2;2;2;2;1;2
"TQRMNOTQUHLNLLCDEFMDB00809167";2024;3;1;1;43;"N";6;155;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;0;2;1350000;7;8;8;;8;8;675000;8;9;8;;9;8;199;2;0;1;0;0;0;2;2;2;2;2;1
"TQRMNOQUUHLOLMCDEFMDB00865778";2024;3;1;1;43;"N";6;137;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;900000;5;6;5;;6;5;900000;9;10;9;;10;10;173;1;0;96;0;0;0;2;2;2;2;2;1
"TQRMNORPTHLOLMCDEFMDB00804100";2024;3;1;1;43;"N";6;207;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;600000;3;4;3;;4;3;150000;2;2;2;;2;2;213;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSYVHLOLMCDEFMDB00803971";2024;3;2;1;43;"N";6;175;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;600000;3;4;4;;4;3;300000;5;5;4;;5;5;191;1;0;96;0;0;0;2;2;2;2;2;0
"TQRMNOTQSHLOLMCDEFMDB00864460";2024;3;1;1;43;"N";6;203;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1460000;8;8;8;;8;8;292000;4;5;4;;5;4;312;1;2;98;0;0;0;1;2;2;2;2;0
"TQRMNOTRUHLOLNCDEFMDB00803974";2024;3;1;1;43;"N";6;325;1;"";2;3;"";4;2;1;1;"";1;1;1;3;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;7;0;7;1121000;7;7;7;;7;7;160142,86;2;2;2;;3;2;504;1;0;2;3;0;0;1;2;2;2;2;2
"TQRMNOTRXHLOLNCDEFMDB00804064";2024;3;1;1;43;"N";6;371;1;"";2;2;"";4;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;685000;4;4;4;;5;4;137000;2;2;1;;2;2;414;1;98;98;0;0;0;1;2;2;2;2;2
"TQRMNOPSQHJMLOCDEFMDB00862598";2024;3;1;1;43;"N";6;147;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;0;2;886000;5;6;5;;6;5;443000;7;7;6;;7;7;238;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNORPXHJMLOCDEFMDB00865192";2024;3;1;1;43;"N";6;103;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;880000;5;6;5;;6;5;880000;9;9;9;;10;10;159;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSXSHLNLOCDEFMDB00804039";2024;3;2;1;43;"N";6;545;1;"";3;2;"";4;2;1;1;"";1;1;1;3;2;2;2;3;3;2;0;2;1;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;5;0;5;568000;3;3;3;;4;3;113600;1;1;1;;1;1;573;1;5;98;0;0;0;1;2;2;1;2;2
"TQRMNOUSVHLNLOCDEFMDB00803976";2024;3;1;1;43;"N";6;482;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1800000;9;9;9;;9;9;600000;8;8;8;;9;8;557;2;0;1;0;0;0;2;2;2;2;2;0
"TQRMNOPUSHLLLPCDEFMDB00804071";2024;3;1;1;43;"N";6;236;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;2;2;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;850000;5;5;5;;6;5;170000;2;2;2;;3;2;476;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPUTHLLLPCDEFMDB00804091";2024;3;2;1;43;"N";6;156;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1200000;7;7;7;;8;7;1200000;10;10;10;;10;10;232;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNORQQHLLLPCDEFMDB00804060";2024;3;1;1;43;"N";6;156;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;6;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;1;0;1;900000;5;6;6;;6;6;900000;9;9;9;;10;10;207;1;0;98;0;0;0;2;2;2;2;2;1
