"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNOQXTHJOKPCDEIJAH00863045";2024;2;1;1;1;"S";33;4231;1;"";4;1;"";2;1;1;1;"";1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;1750000;10;;9;10;;10;437500;8;;8;8;;8;8838;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQYXHLOKPCDEIJAH00807799";2024;2;2;1;1;"S";33;2614;1;"";2;2;"";3;1;1;2;"";1;1;2;3;2;1;2;2;1;1;1;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;0;1;640000;5;;5;5;;6;640000;9;;9;9;;9;2755;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORPPHLOKPCDEIJAH00807631";2024;2;1;1;1;"S";33;5173;1;"";3;1;"";1;1;1;2;"";1;1;1;2;2;1;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOTUQHLOKPCDEIJAH00807846";2024;2;1;1;1;"S";33;3539;1;"";3;1;"";1;1;2;1;"";1;1;2;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;"";2;"";3;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;0;6;900000;7;;7;7;;7;150000;3;;3;3;;3;8831;2;0;6;0;0;0;2;2;2;2;2;0
"TQRMNOQSWHJKKQCDEIJAH00863574";2024;2;1;1;1;"S";33;1285;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;0;2;920000;7;;7;7;;7;460000;8;;8;8;;9;2393;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQVQHJKKQCDEIJAH00861793";2024;2;1;1;1;"S";33;1256;2;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;3;0;0;0;2;2;2;2;2;0
"TQRMNOQSQHKMKRCDEIJAH00865005";2024;2;1;1;1;"S";33;1738;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPUQHJLKSCDEIJAH00866226";2024;2;1;1;1;"S";33;2588;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;1001000;8;;8;8;;8;333666,67;7;;7;7;;7;3962;1;0;3;0;0;0;1;2;2;2;2;1
"TQRMNORSTHJLKSCDEIJAH00865006";2024;2;1;1;1;"S";33;1536;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORSVHJLKSCDEIJAH00862946";2024;2;1;1;1;"S";33;1669;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;590000;5;;5;5;;5;295000;6;;6;6;;7;3063;2;0;98;0;0;0;2;1;2;2;2;1
"TQRMNORTRHJLKSCDEIJAH00862947";2024;2;1;1;1;"S";33;1981;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;760000;6;;6;6;;6;152000;3;;3;3;;4;4730;2;0;1;3;0;0;2;2;2;1;2;2
"TQRMNOPSWHLNMQCDEIJAH00812542";2024;2;1;1;1;"S";33;1425;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;655000;6;;5;5;;6;109166,67;2;;2;2;;2;2759;2;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOPSXHLNMQCDEIJAH00807785";2024;2;1;1;1;"S";33;1729;1;"";3;2;"";4;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;2;0;0;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;130000;1;;1;1;;1;32500;1;;1;1;;1;2264;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORRQHLNMQCDEIJAH00807889";2024;2;1;1;1;"S";33;1924;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;140000;1;;1;1;;1;46666,67;1;;1;1;;1;2364;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNORRSHLNMQCDEIJAH00812668";2024;2;1;1;1;"S";33;2129;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;314000;2;;2;2;;2;157000;3;;3;3;;4;2221;1;0;98;0;0;0;2;2;2;2;1;2
"TQRMNOQUSHKMMNCDEIJAH00864260";2024;2;1;1;1;"S";33;676;1;"";3;1;"";4;1;1;1;"";1;1;1;2;1;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOSPYHKMMNCDEIJAH00865780";2024;2;1;1;1;"S";33;1157;1;"";4;1;"";4;1;1;1;"";1;1;1;3;1;2;2;4;3;2;0;1;2;1;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1200000;9;;8;8;;8;300000;7;;6;6;;7;1443;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSYVHLMMRCDEIJAH00807875";2024;2;1;1;1;"S";33;1001;1;"";3;1;"";4;1;1;1;"";1;1;1;1;1;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;97;0;0;0;2;2;2;2;2;2
"TQRMNOTPVHKOMPCDEIJAH00866139";2024;2;1;1;1;"S";33;3366;1;"";2;2;"";2;2;2;2;"";1;1;1;2;1;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;550000;5;;4;5;;5;137500;3;;3;3;;3;5432;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQXWHJMMUCDEIJAH00861796";2024;2;1;1;1;"S";33;2117;1;"";6;1;"";1;2;1;2;"";1;1;1;2;2;2;2;6;4;2;0;1;1;1;2;0;1;1;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;700000;6;;6;6;;6;175000;4;;4;4;;4;4606;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORXWHJMMUCDEIJAH00862312";2024;2;1;1;1;"S";33;1873;1;"";3;1;"";1;1;1;2;"";1;1;1;2;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;0;2;550000;5;;4;5;;5;275000;6;;6;6;;7;2787;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPTRHLMMSCDEIJAH00812472";2024;2;1;1;1;"S";33;1975;1;"";4;1;"";1;2;1;1;"";1;1;1;1;1;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOQTSHLMMSCDEIJAH00812388";2024;2;1;1;1;"S";33;2988;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2;4;2;2;0;12;;12;12;;12;0;12;;12;12;;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQQSHJMLUCDEFIAH00862465";2024;2;1;1;43;"S";2;601;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;210000;1;1;1;1;;1;105000;2;2;2;2;;2;579;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQTPHKMLSCDEFIAH00865161";2024;2;1;1;43;"S";2;604;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;2;96;0;0;0;2;2;2;2;2;0
"TQRMNOPUPHLMLUCDEFIAH00803295";2024;2;1;1;43;"S";2;454;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;0;12;12;12;12;;12;0;12;12;12;12;;12;0;96;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPURHLMLUCDEFIAH00803349";2024;2;1;1;43;"S";2;803;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNORRTHLMLUCDEFIAH00803396";2024;2;1;1;43;"S";2;627;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;97;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSPXHLMLUCDEFIAH00862046";2024;2;1;1;43;"S";2;651;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;906000;7;8;7;7;;7;302000;7;7;6;6;;6;1495;96;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQSXHJMMLCDEFIAH00862047";2024;2;1;1;43;"S";2;610;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;2;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSTXHMMLUCDEFIAH00803357";2024;2;1;1;43;"S";2;762;1;"";5;1;"";4;1;1;1;"";1;1;1;1;1;1;2;5;2;1;1;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1620000;9;10;10;9;;10;540000;9;9;9;9;;8;1269;2;0;96;0;0;0;2;2;2;2;2;0
"TQRMNORQVHLMMLCDEFIAH00803353";2024;2;1;1;43;"S";2;705;1;"";3;1;"";1;1;1;2;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1500000;9;10;10;9;;9;500000;8;9;8;8;;8;1993;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORQXHLMMLCDEFIAH00803307";2024;2;1;1;43;"S";2;700;1;"";2;1;"";2;1;1;2;"";1;1;1;3;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;3;2;0;0;2;2;2;2;2;1
"TQRMNORPSHLNMMCDEFIAH00803362";2024;2;1;1;43;"S";2;399;1;"";2;1;"";4;1;1;2;"";1;1;1;1;2;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOTQWHLNMMCDEFIAH00803398";2024;2;1;1;43;"S";2;379;1;"";2;2;"";4;2;2;2;"";1;2;2;2;2;1;2;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;208000;1;1;1;1;;1;69333,33;1;1;1;1;;1;655;2;0;98;0;0;0;1;2;2;2;2;0
"TQRMNORTUHMOMMCDEFIAH00798281";2024;2;1;1;43;"S";2;678;1;"";2;2;"";4;1;1;1;"";1;1;1;3;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;3;0;3;666000;6;6;6;6;;5;222000;5;5;4;5;;4;970;2;0;1;3;0;0;2;2;2;2;2;0
"TQRMNOQYQHKOMMCDEFIAH00864368";2024;2;1;1;43;"S";2;751;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQYSHKOMMCDEFIAH00862500";2024;2;1;1;43;"S";2;613;1;"";2;2;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;2;2;3;0;3;118000;1;1;1;1;;1;39333,33;1;1;1;1;;1;1000;1;3;98;0;0;0;2;2;2;2;2;0
"TQRMNOQSSHJOMMCDEFIAH00862984";2024;2;1;1;43;"S";2;890;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;0;2;260000;2;2;2;2;;2;130000;2;2;2;2;;3;1567;2;1;98;0;0;0;2;2;2;2;2;2
"TQRMNOSPTHJOMMCDEFIAH00862049";2024;2;1;1;43;"S";2;464;1;"";2;2;"";4;2;2;1;"";1;1;2;2;1;1;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;468000;4;4;4;4;;3;117000;2;2;2;2;;2;339;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNOPXTHLLKMCDEFJAH00808706";2024;2;1;1;43;"N";3;377;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;600000;5;6;5;;6;6;600000;9;9;9;;10;9;595;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSSYHLLKMCDEFJAH00803522";2024;2;1;1;43;"N";3;332;1;"";6;1;"";3;1;1;1;"";1;1;1;1;2;2;2;6;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;1374000;9;9;9;;9;9;687000;9;10;9;;10;9;766;2;0;96;0;0;0;2;2;2;2;2;1
"TQRMNOSTPHLLKMCDEFJAH00803546";2024;2;1;1;43;"N";3;273;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSTSHLLKMCDEFJAH00803547";2024;2;2;1;43;"N";3;293;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;490000;4;4;4;;4;4;490000;8;9;8;;9;8;434;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPTVHJKKMCDEFJAH00862050";2024;2;1;1;43;"N";3;347;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;382000;3;3;3;;3;3;191000;4;4;3;;5;3;303;1;2;98;0;0;0;2;2;2;2;1;2
"TQRMNOSUTHJKKMCDEFJAH00865205";2024;2;1;1;43;"N";3;387;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPXRHLMKNCDEFJAH00865635";2024;2;1;1;43;"N";3;349;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;590000;5;5;5;;5;5;295000;6;7;6;;7;6;507;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPXTHLMKNCDEFJAH00862051";2024;2;1;1;43;"N";3;387;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;0;1;170000;1;1;1;;1;1;170000;4;4;3;;4;3;423;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOTUUHLMKNCDEFJAH00803462";2024;2;1;1;43;"N";3;425;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;2;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;292000;2;2;2;;2;3;146000;3;3;2;;3;2;649;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQXTHLMKOCDEFJAH00803512";2024;2;1;1;43;"N";3;336;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;910000;7;8;8;;8;8;455000;8;9;8;;9;8;686;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQXUHLMKOCDEFJAH00803482";2024;2;1;1;43;"N";3;336;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;4;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;780000;6;7;7;;7;7;390000;8;8;7;;8;7;549;2;1;98;0;0;0;2;2;2;2;2;0
"TQRMNORYUHLMKOCDEFJAH00803529";2024;2;1;1;43;"N";3;381;2;"";1;2;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;800000;7;7;7;;7;7;800000;10;10;10;;10;9;517;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQWTHLMKPCDEFJAH00803580";2024;2;1;1;43;"N";3;283;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;1;98;0;0;0;2;2;2;2;2;0
"TQRMNOQWXHLMKPCDEFJAH00803568";2024;2;1;1;43;"N";3;272;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;1400000;9;9;9;;9;9;280000;6;6;6;;7;5;623;2;1;4;5;3;0;2;2;2;2;2;0
"TQRMNOPSTHJOKNCDEFJAH00864370";2024;2;1;1;43;"N";3;287;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORPSHJOKNCDEFJAH00862052";2024;2;1;1;43;"N";3;238;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORPTHJOKNCDEFJAH00863025";2024;2;1;1;43;"N";3;274;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;0;0;0;2;2;2;2;2;0
"TQRMNORPVHJOKNCDEFJAH00862314";2024;2;1;1;43;"N";3;283;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPXSHMOKOCDEFJAH00865206";2024;2;1;1;43;"N";3;316;1;"";1;1;"";3;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;600000;5;6;5;;6;6;600000;9;9;9;;9;8;520;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPXRHKLSRCDEIJAH00863715";2024;2;1;1;1;"S";33;1990;1;"";4;1;"";3;1;1;2;"";1;1;1;1;2;2;2;4;1;1;1;2;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;2;2;2;2;2;1
