"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNOSTPHJMLQCDEGNFJ00794455";2023;4;1;1;44;"N";17;296;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;2;1;1;2;0;2;0;8;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;0;2;600000;8;9;7;;9;6;300000;9;9;8;;9;8;399;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORPRHJNLLCDEGNFJ00797243";2023;4;1;1;44;"N";17;191;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;810000;9;10;9;;10;8;405000;10;10;9;;10;9;273;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPXYHJOKRCDEGNFJ00798001";2023;4;1;1;44;"N";17;184;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;220000;3;3;2;;3;3;110000;4;5;3;;5;3;264;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOTUPHJOLOCDEGNFJ00793616";2023;4;1;1;44;"N";17;285;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;1000000;10;10;9;;10;9;250000;8;9;7;;9;7;447;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPXQHKMKRCDEGNFJ00789562";2023;4;1;1;44;"N";17;254;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;630000;8;9;8;;9;7;315000;9;9;8;;9;8;343;1;3;98;0;0;0;2;2;2;2;2;1
"TQRMNOQWYHKOKQCDEGNFJ00789552";2023;4;1;1;44;"N";17;145;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;180000;2;3;2;;3;2;180000;7;7;5;;7;5;253;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOWPVHKOLOCDEGNFJ00810390";2023;4;1;1;44;"N";17;476;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;620000;8;9;7;;9;7;155000;6;6;5;;6;4;797;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNPQSYHKOLOCDEGNFJ00789527";2023;4;1;1;44;"N";17;267;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1440000;10;10;10;;10;10;480000;10;10;9;;10;9;481;2;0;1;3;0;0;2;2;2;2;2;1
"TQRMNOQUQHLMLNCDEGNFJ00853292";2023;4;1;1;44;"N";17;228;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;130000;1;2;1;;2;2;130000;5;6;4;;6;3;288;1;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOQTWHLNKMCDEGNFJ00853365";2023;4;1;1;44;"N";17;136;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;300000;5;5;4;;5;4;300000;9;9;8;;9;8;188;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORWUHLNKMCDEGNFJ00853252";2023;4;1;1;44;"N";17;289;1;"";3;2;"";1;1;1;1;"";1;1;2;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;3;165000;2;2;2;;2;2;41250;1;1;1;;1;1;396;1;0;98;0;0;0;1;2;2;2;2;0
"TQRMNPPXXHLOLLCDEGNFJ00853328";2023;4;1;1;44;"N";17;797;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;140000;2;2;1;;2;2;70000;2;2;2;;3;2;742;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQTQHMMLNCDEGNFJ00810396";2023;4;1;1;44;"N";17;226;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;2;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1300000;10;10;10;;10;10;650000;10;10;10;;10;10;330;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSQVHMNLMCDEGNFJ00810479";2023;4;1;1;44;"N";17;243;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;900000;10;10;9;;10;9;300000;9;9;8;;9;8;284;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPQXHMOLLCDEGNFJ00810474";2023;4;1;1;44;"N";17;273;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;1;2;2;2;2;4;2;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;96;0;0;0;1;2;2;2;2;0
"TQRMNOPQYHJOKQCDEGOIH00795960";2023;4;1;1;40;"N";18;320;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;310000;5;5;6;;5;6;155000;6;6;8;;6;8;322;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORYSHJOLOCDEGOIH00793197";2023;4;1;1;40;"N";18;438;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;2;1;1;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;0;3;290000;4;5;5;;5;5;96666,67;4;4;5;;4;6;443;3;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORTXHJOLPCDEGOIH00795863";2023;4;1;1;40;"N";18;346;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;70000;1;1;1;;1;1;70000;2;2;3;;3;3;350;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSRRHJOLQCDEGOIH00795418";2023;4;1;1;40;"N";18;196;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;0;3;151000;2;2;2;;2;2;50333,33;2;2;2;;2;2;199;1;0;3;0;0;0;2;2;2;2;1;2
"TQRMNOPSRHKLKMCDEGOIH00789694";2023;4;1;1;40;"N";18;82;1;"";1;2;"";2;2;2;2;"";1;2;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;200000;3;3;3;;3;3;50000;2;2;2;;2;2;82;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSTTHKLLQCDEGOIH00789755";2023;4;1;1;40;"N";18;230;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;200000;3;3;3;;3;3;100000;4;4;5;;4;6;231;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSXUHKMKMCDEGOIH00789637";2023;4;1;1;40;"N";18;70;1;"";2;1;"";1;1;2;1;"";1;1;2;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;357000;6;6;7;;6;7;89250;3;3;5;;4;5;72;2;0;3;0;0;0;2;2;2;1;2;2
"TQRMNOSXVHKMKMCDEGOIH00789643";2023;4;1;1;40;"N";18;43;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;120000;1;1;1;;1;1;24000;1;1;1;;1;1;44;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQWSHKNLLCDEGOIH00789719";2023;4;1;1;40;"N";18;214;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;5;1;4;190900;2;3;3;;3;3;38180;1;1;1;;1;1;216;3;0;98;0;0;0;1;2;2;1;2;2
"TQRMNOSPXHKOKRCDEGOIH00789664";2023;4;1;1;40;"N";18;151;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;4;1;1;1;1;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;5;0;5;175000;2;2;3;;2;3;35000;1;1;1;;1;1;158;2;0;1;3;0;0;1;2;2;2;2;0
"TQRMNORWXHKOKUCDEGOIH00789685";2023;4;1;1;40;"N";18;188;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;3;1;2;142274;2;2;2;;2;2;47424,67;1;1;2;;1;2;192;2;0;1;0;0;0;1;2;2;2;2;0
"TQRMNOPYQHLMKQCDEGOIH00853458";2023;4;1;1;40;"N";18;355;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;90000;1;1;1;;1;1;90000;3;3;5;;4;5;359;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPWUHLMKUCDEGOIH00853401";2023;4;1;1;40;"N";18;449;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;195000;2;3;3;;3;3;195000;7;8;9;;8;9;450;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSYTHLNKOCDEGOIH00853387";2023;4;1;1;40;"N";18;332;1;"";3;1;"";1;1;1;1;"";1;1;2;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;70000;1;1;1;;1;1;70000;2;2;3;;3;4;337;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQRYHLOKNCDEGOIH00853416";2023;4;1;1;40;"N";18;400;1;"";4;1;"";1;1;1;1;"";1;1;1;2;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;0;3;300000;5;5;5;;5;6;100000;4;4;5;;4;6;410;1;0;2;3;0;0;2;2;2;2;2;1
"TQRMNORWUHMMLLCDEGOIH00810491";2023;4;1;1;40;"N";18;256;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;124000;1;1;2;;1;1;124000;5;5;7;;5;7;256;1;0;98;0;0;0;2;2;2;1;2;2
"TQRMNPXYXHMOKMCDEGOIH00810565";2023;4;1;1;40;"N";18;723;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;2;2;370000;6;6;7;;6;8;92500;3;4;5;;4;5;714;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPRXHJKKRCDEGPDJ00796064";2023;4;1;1;40;"N";19;445;1;"";5;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;180000;2;3;3;;3;3;180000;7;7;9;;7;8;450;97;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOQSPHJLKUCDEGPDJ00797677";2023;4;1;1;40;"N";19;163;2;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;5;0;5;825000;9;10;10;;10;10;165000;6;7;8;;7;7;166;5;0;2;0;0;0;2;2;2;2;2;1
"TQRMNOQPWHJMLQCDEGPDJ00794785";2023;4;1;1;40;"N";19;204;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;1;1;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;210000;3;3;4;;3;3;70000;2;2;3;;3;3;206;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPYTHKMKPCDEGPDJ00789824";2023;4;1;1;40;"N";19;178;1;"";4;1;"";2;2;1;1;"";1;1;1;1;2;2;2;6;4;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;3;0;3;366000;6;6;7;;6;6;122000;5;5;6;;5;6;182;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOPRSHKNLQCDEGPDJ00789833";2023;4;1;1;40;"N";19;161;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;910000;10;10;10;;10;10;182000;7;7;9;;7;8;161;1;3;98;0;0;0;2;2;2;2;2;1
"TQRMNOPSVHKNLQCDEGPDJ00789879";2023;4;1;1;40;"N";19;131;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;580000;8;8;9;;8;9;145000;6;6;8;;6;6;130;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQQWHKOKMCDEGPDJ00789823";2023;4;1;1;40;"N";19;202;1;"";4;2;"";3;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;535000;8;8;9;;8;8;107000;4;4;6;;4;5;199;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORVQHKOLMCDEGPDJ00789873";2023;4;1;1;40;"N";19;207;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;480000;7;8;8;;8;7;160000;6;7;8;;7;7;207;1;2;4;0;0;0;2;2;2;2;2;0
"TQRMNORVSHLLKRCDEGPDJ00853539";2023;4;1;1;40;"N";19;130;1;"";4;1;"";4;1;1;1;"";1;1;1;1;1;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;2;2;2;2;3;0;3;280000;4;5;5;;5;5;93333,33;3;4;5;;4;4;131;2;0;3;0;0;0;2;2;2;2;2;1
"TQRMNOQTRHLLLLCDEGPDJ00853502";2023;4;1;1;40;"N";19;151;1;"";6;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;330000;5;6;6;;6;5;165000;6;7;8;;7;7;151;2;0;1;0;0;0;2;2;2;2;2;1
"TQRMNOSQTHLMKOCDEGPDJ00853535";2023;4;1;1;40;"N";19;112;3;"";4;2;"";4;2;2;1;"";1;2;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;"";1;"";2;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;0;1;260000;4;4;5;;4;4;260000;8;9;10;;9;9;113;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPWVHLMLQCDEGPDJ00853582";2023;4;1;1;40;"N";19;125;1;"";2;1;"";4;1;1;1;"";1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240000;3;4;4;;4;4;120000;5;5;6;;5;6;127;97;0;97;0;0;0;2;2;2;2;2;1
"TQRMNOQTQHLOKSCDEGPDJ00853494";2023;4;1;1;40;"N";19;230;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;1;2;2;2;2;3;0;3;42000;1;1;1;;1;1;14000;1;1;1;;1;1;234;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORUWHLOLMCDEGPDJ00853471";2023;4;1;1;40;"N";19;223;1;"";3;2;"";4;2;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;329000;5;6;6;;5;5;82250;3;3;4;;3;4;225;2;0;98;0;0;0;1;2;2;2;2;1
"TQRMNORUYHMOKOCDEGPDJ00810703";2023;4;1;1;40;"N";19;362;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";4;"COMPRA COMIDA";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;180000;2;2;3;;2;3;180000;7;7;9;;7;8;368;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSSQHMOKPCDEGPDJ00810604";2023;4;2;1;40;"N";19;302;1;"";2;3;"";4;2;1;1;"";1;2;2;2;1;2;2;1;1;2;0;2;2;2;0;0;0;0;2;"";2;"";2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;89000;1;1;1;;1;1;89000;3;3;5;;3;4;304;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPQQHMOKSCDEGPDJ00810642";2023;4;1;1;40;"N";19;238;1;"";3;2;"";2;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;800000;9;10;10;;9;10;200000;7;8;9;;8;9;239;1;2;3;4;0;0;2;2;2;2;2;1
"TQRMNORYUHMOLMCDEGPDJ00810629";2023;4;1;1;40;"N";19;199;1;"";5;2;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;1;1;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;6;1;5;1030000;10;10;10;;10;10;171666,67;7;7;8;;7;7;201;2;3;4;0;0;0;2;2;2;2;2;1
"TQRMNOTVRHLMKRCDEHIBB00853740";2023;4;1;1;40;"N";22;133;1;"";1;1;"";2;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;118000;1;1;1;;1;1;118000;5;5;6;;5;6;134;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOTVSHLMKRCDEHIBB00853714";2023;4;1;1;40;"N";22;131;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;1390000;10;10;10;;10;10;347500;9;9;10;;9;10;152;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPXPHLMLLCDEHIBB00853775";2023;4;1;1;40;"N";22;96;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;120000;1;1;1;;1;1;60000;2;2;3;;2;3;87;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPXVHLMLLCDEHIBB00853803";2023;4;1;1;40;"N";22;105;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;655000;9;9;9;;9;9;109166,67;4;4;6;;5;5;131;1;0;98;0;0;0;1;2;2;2;2;1
"TQRMNOQXSHLMLLCDEHIBB00853747";2023;4;1;1;40;"N";22;103;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0;2;195000;2;3;3;;3;3;97500;4;4;5;;4;5;114;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQXUHLMLLCDEHIBB00853727";2023;4;1;1;40;"N";22;114;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;300000;5;5;6;;5;5;300000;9;9;10;;9;10;127;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSXRHLMLNCDEHIBB00853817";2023;4;1;1;40;"N";22;113;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOSXSHLMLNCDEHIBB00853806";2023;4;1;1;40;"N";22;107;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;5;1;4;249000;4;4;4;;4;4;49800;1;2;2;;2;2;114;1;2;98;0;0;0;1;2;2;2;2;0
"TQRMNORTTHLMLOCDEHIBB00853793";2023;4;1;1;40;"N";22;127;1;"";2;1;"";2;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;365000;6;6;7;;6;6;121666,67;5;5;6;;5;6;149;1;0;2;0;0;0;2;2;2;2;2;0
"TQRMNOTXQHLMLOCDEHIBB00853818";2023;4;1;1;40;"N";22;139;1;"";2;1;"";3;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;3;1;2;192000;2;3;3;;3;3;64000;2;2;3;;2;3;149;1;0;98;0;0;0;1;2;2;2;2;0
