"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V2_02";"V2_03";"V21_01";"V22_01";"V3";"V4";"V5_02";"V5_03";"V6";"V7";"V8";"V9";"V10";"V11_01";"V11_02";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"V5_01";"V21_02";"V21_03";"V22_02";"V22_03";"V2_01"
"TQRMNORQWHKKKTCDEHIBB00857341";2025;2;1;1;40;"N";22;114;2;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1100000;"5";"5";"6";"";"5";"6";1100000;"9";"9";"10";"";"9";"10";118;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORUPHLNKUCDEHIBB00887429";2025;2;1;1;40;"N";22;90;1;"";5;3;"";2;1;1;1;"";1;1;1;1;2;2;2;5;4;2;0;1;2;2;2;0;2;0;4;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;2;2;2;2;8;0;8;1560000;"7";"7";"8";"";"7";"7";195000;"2";"2";"2";"";"2";"2";85;3;0;98;0;0;0;1;2;2;2;1;1
"TQRMNORVYHJNKSCDEHIBB00863668";2025;2;1;1;40;"N";22;110;1;"";4;2;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;4;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;9;1;8;3105000;"10";"10";"10";"";"10";"10";345000;"4";"4";"5";"";"4";"5";108;2;3;98;0;0;0;1;2;2;2;1;2
"TQRMNOQYXHKLLMCDEHIBB00860347";2025;2;1;1;40;"N";22;238;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;700000;"3";"3";"3";"";"3";"3";350000;"4";"4";"5";"";"4";"5";260;2;0;98;0;0;0;2;2;2;1;2;2
"TQRMNOSXYHKOKQCDEGJBF00860648";2025;2;1;1;43;"S";13;766;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;2660000;"9";"9";"9";"9";"";"9";665000;"7";"7";"7";"7";"";"6";983;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPYQHKNKRCDEGJBF00860649";2025;2;1;1;43;"S";13;586;2;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;3;2;0;1;1;2;2;0;2;0;2;"";2;"";1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;5;0;5;1610075;"7";"7";"7";"7";"";"7";322015;"3";"4";"3";"3";"";"3";699;1;4;98;0;0;0;2;2;2;2;1;1
"TQRMNORQYHLMKSCDEGJBF00887430";2025;2;1;1;43;"S";13;763;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2180000;"8";"9";"8";"8";"";"8";545000;"6";"7";"6";"6";"";"6";805;97;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPSQHKMKSCDEGJBF00860712";2025;2;1;1;43;"S";13;540;1;"";3;1;"";2;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;4;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;760000;"3";"3";"3";"3";"";"3";760000;"8";"8";"8";"8";"";"7";584;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORXVHMMLNCDEGJBF00878556";2025;2;1;1;43;"S";13;705;2;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;1100000;"5";"5";"5";"5";"";"5";366666,67;"4";"4";"4";"4";"";"3";768;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOSRRHLMKOCDEFOCD00883500";2025;2;1;1;41;"N";8;179;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;400000;"1";"1";"2";"";"1";"2";133333,33;"1";"1";"2";"";"1";"2";519;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQTXHKKKRCDEFOCD00863797";2025;2;1;1;41;"N";8;454;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0;2;2;2;2;2;2
"TQRMNOPRUHKOKSCDEFOCD00860650";2025;2;1;1;41;"N";8;301;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;900000;"4";"4";"5";"";"4";"6";450000;"5";"6";"7";"";"6";"7";1016;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPVTHKOKTCDEFOCD00856852";2025;2;1;1;41;"N";8;282;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOQVXHJLKQCDEFOCD00863798";2025;2;1;1;41;"N";8;411;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNORWUHJMLQCDEGGFB00864183";2025;2;1;1;42;"S";10;527;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;949000;"4";"4";"4";"4";"";"4";474500;"6";"6";"6";"5";"";"6";846;1;2;98;0;0;0;2;2;2;2;2;1
"TQRMNOSWTHJMLSCDEGGFB00887431";2025;2;1;1;42;"S";10;574;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;3;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;0;5;1160000;"5";"6";"6";"5";"";"5";232000;"2";"2";"2";"2";"";"2";799;1;0;3;0;0;0;2;2;2;2;2;1
"TQRMNORXWHJLLUCDEGGFB00869398";2025;2;1;1;42;"S";10;694;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;3;0;3;600000;"2";"2";"2";"2";"";"2";200000;"2";"2";"2";"2";"";"2";757;1;0;3;4;0;0;2;2;2;2;2;1
"TQRMNOPTUHMMLUCDEGGFB00881715";2025;2;1;1;42;"S";10;619;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;1;0;1;1100000;"5";"5";"5";"5";"";"5";1100000;"9";"9";"10";"9";"";"9";748;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPUVHJOMLCDEGGFB00864016";2025;2;1;1;42;"S";10;623;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;800000;"3";"4";"4";"3";"";"3";800000;"8";"8";"9";"8";"";"8";897;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORRVHLMLTCDEGGFB00887432";2025;2;1;1;42;"S";10;436;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;1950000;"8";"8";"8";"8";"";"8";975000;"9";"9";"9";"9";"";"9";786;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNORSPHLNMMCDEGGFB00887433";2025;2;1;1;42;"S";10;410;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;850000;"4";"4";"4";"4";"";"4";425000;"5";"5";"6";"5";"";"6";664;2;0;98;0;0;0;2;2;2;1;2;1
"TQRMNORUSHKMLSCDEGGFB00856840";2025;2;1;1;42;"S";10;461;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;366000;"1";"1";"1";"1";"";"1";366000;"4";"4";"5";"4";"";"5";650;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQQUHJKKSCDEHJGH00869428";2025;2;1;1;40;"S";23;249;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;4400000;"10";"10";"10";"10";"";"10";1466666,67;"10";"10";"10";"10";"";"10";260;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQURHMMLNCDEHJGH00879213";2025;2;1;1;40;"S";23;306;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;"3";"4";"4";"3";"";"3";800000;"8";"8";"9";"8";"";"9";310;96;0;96;0;0;0;2;2;2;2;2;1
"TQRMNOQYRHLMKMCDEIGED00887434";2025;2;1;1;43;"N";30;144;1;"";4;1;"";3;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;2700000;"9";"9";"9";"";"9";"8";900000;"9";"9";"8";"";"9";"7";162;1;2;96;0;0;0;2;2;2;2;2;0
"TQRMNOSYUHKNKMCDEIGED00856897";2025;2;1;1;43;"N";30;147;1;"";5;1;"";1;1;1;1;"";1;1;1;1;2;2;2;5;2;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;2100000;"8";"9";"8";"";"9";"8";700000;"8";"8";"7";"";"8";"6";172;1;2;98;0;0;0;2;2;2;2;2;0
"TQSMNOPTYHKMKNCDEIGED00860667";2025;2;1;1;43;"N";30;142;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPSWHJMKOCDEIGED00864251";2025;2;1;1;43;"N";30;107;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;0;4;85000;"1";"1";"1";"";"1";"1";21250;"1";"1";"1";"";"1";"1";135;1;0;2;4;0;0;2;2;2;2;2;0
"TQRMNOPRQHMMKRCDEIGED00878572";2025;2;1;1;43;"N";30;110;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1040000;"5";"5";"5";"";"5";"4";1040000;"9";"9";"9";"";"9";"8";112;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQQTHMOKQCDEFNFF00878881";2025;2;1;1;41;"N";7;310;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;4000000;"10";"10";"10";"";"10";"10";2000000;"10";"10";"10";"";"10";"10";642;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPXXHLOKOCDEFNFF00883406";2025;2;1;1;41;"N";7;306;2;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPQSHLMKPCDEFNFF00883407";2025;2;1;1;41;"N";7;247;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;698000;"3";"3";"4";"";"3";"4";349000;"4";"4";"5";"";"4";"5";580;2;0;1;0;0;0;2;2;2;1;2;2
"TQRMNOPQUHLMKPCDEFNFF00883408";2025;2;1;1;41;"N";7;242;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;3;0;1;2;4;0;2;2;2;1;2;2
"TQRMNOSTRHLMKPCDEFNFF00883409";2025;2;1;1;41;"N";7;253;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;0;1;349000;"1";"1";"1";"";"1";"2";349000;"4";"4";"5";"";"4";"5";743;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPYSHMMLRCDEFLID00881766";2025;2;1;1;43;"S";5;303;2;"";4;1;"";9;1;1;1;"";1;1;1;1;2;2;2;4;2;1;1;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOQXXHMOLSCDEFLID00881767";2025;2;1;1;43;"S";5;337;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;4;98;0;0;0;2;2;2;2;2;0
"TQRMNOSWXHKMKOCDEGOIH00861167";2025;2;1;1;40;"N";18;173;1;"";3;1;"";1;1;1;1;"";2;0;0;0;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";4;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1100000;"5";"5";"6";"";"5";"5";366666,67;"4";"4";"6";"";"5";"5";193;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOTUSHMOMLCDEFKID00878920";2025;2;1;1;43;"S";4;863;1;"";1;1;"";2;1;1;1;"";1;1;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;2;1;98;0;0;0;2;2;2;2;2;1
"TQRMNOQWWHMMKSCDEIHJF00881761";2025;2;1;1;44;"N";31;192;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1730000;"7";"8";"6";"";"8";"6";576666,67;"7";"7";"5";"";"7";"5";204;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOTPVHLLKSCDEGNFJ00887435";2025;2;1;1;44;"N";17;684;1;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2000000;"8";"8";"7";"";"8";"6";1000000;"9";"9";"8";"";"9";"8";585;1;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOPQTHMMKMCDEGNFJ00880658";2025;2;2;1;44;"N";17;436;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;4;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;2720000;"9";"9";"9";"";"10";"8";453333,33;"5";"6";"4";"";"6";"4";799;2;0;4;0;0;0;2;2;2;2;2;1
"TQRMNOPVPHMMKNCDEGNFJ00879297";2025;2;1;1;44;"N";17;392;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;0;2;600000;"2";"2";"2";"";"2";"2";300000;"3";"3";"2";"";"3";"2";554;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOPWSHMLKQCDEGNFJ00878671";2025;2;1;1;44;"N";17;248;1;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0;2;2;2;2;2;1
"TQRMNOSYYHMOKRCDEGNFJ00879298";2025;2;1;1;44;"N";17;436;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1600000;"7";"7";"6";"";"8";"5";400000;"5";"5";"3";"";"5";"3";577;1;0;2;0;0;0;1;2;2;2;2;0
"TQRMNOPVPHKMLPCDEHJGH00881319";2025;2;1;1;40;"S";23;233;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;4900000;"10";"10";"10";"10";"";"10";1225000;"9";"10";"10";"9";"";"10";237;3;4;1;2;0;0;2;2;2;2;2;1
"TQRMNOQUVHJOLNCDEFNFF00864161";2025;2;1;1;41;"N";7;212;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;4;0;4;1150000;"5";"5";"7";"";"6";"7";287500;"3";"3";"5";"";"3";"5";425;2;0;4;0;0;0;2;2;2;2;2;0
"TQRMNOUVTHLOLNCDEFNFF00883410";2025;2;1;1;41;"N";7;414;1;"";3;2;"";4;1;1;1;"";1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;2;"";2;"";1;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;349100;"1";"1";"1";"";"1";"2";349100;"4";"4";"6";"";"4";"5";438;1;0;97;0;0;0;2;2;2;1;2;2
"TQRMNOQRSHJOLOCDEFNFF00864303";2025;2;1;1;41;"N";7;371;1;"";6;1;"";4;1;1;1;"";1;1;1;2;2;2;2;6;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;2;0;0;0;2;2;2;2;2;1
"TQRMNORQRHMMLUCDEGGFB00878914";2025;2;1;1;42;"S";10;428;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;950000;"4";"4";"4";"4";"";"4";475000;"6";"6";"7";"5";"";"6";695;2;0;98;0;0;0;2;2;2;2;2;1
"TQRMNORSQHKKLPCDEGGFB00856882";2025;2;1;1;42;"S";10;798;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;3300000;"10";"10";"10";"10";"";"10";825000;"8";"8";"9";"8";"";"9";1925;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOSRWHKKLPCDEGGFB00857355";2025;2;1;1;42;"S";10;709;1;"";7;1;"";1;1;1;1;"";1;1;1;1;2;2;2;7;3;1;1;1;1;1;2;0;2;0;1;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;3200000;"10";"10";"10";"10";"";"10";800000;"8";"8";"9";"8";"";"8";1548;1;2;3;4;0;0;2;2;2;2;2;0
"TQRMNOSRTHKMLQCDEGGFB00861319";2025;2;1;1;42;"S";10;550;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;1;1;2;0;3;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;0;2;649000;"2";"3";"2";"2";"";"2";324500;"3";"4";"4";"3";"";"4";883;1;2;98;0;0;0;2;2;2;1;2;2
"TQRMNORVPHJOMLCDEGGFB00863876";2025;2;1;1;42;"S";10;773;2;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;4;1;3;1750000;"7";"8";"8";"7";"";"8";437500;"5";"5";"6";"5";"";"6";1207;1;2;3;0;0;0;2;2;2;2;2;0
"TQRMNOPTTHKKPQCDEIJAH00860646";2025;2;1;1;1;"S";33;2364;1;"";5;1;"";3;1;1;1;"";1;1;1;1;2;1;2;5;4;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;0;0;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;5;0;5;5701000;"10";"";"10";"10";"";"10";1140200;"9";"";"9";"9";"";"10";4419;1;2;98;0;0;0;2;2;2;2;2;0
"TQRMNOPPXHMKPUCDEIJAH00881368";2025;2;1;1;1;"S";33;2322;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1400000;"6";"";"6";"6";"";"6";350000;"4";"";"4";"4";"";"5";5940;2;0;98;0;0;0;2;2;2;2;2;0
"TQRMNOQWRHMOLPCDEHIBB00879291";2025;2;1;1;40;"N";22;197;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;2370000;"9";"9";"9";"";"9";"10";395000;"5";"5";"6";"";"5";"6";216;1;3;4;0;0;0;2;2;2;1;2;1
"TQRMNORYRHMNLQCDEHIBB00878562";2025;2;1;1;40;"N";22;114;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;950000;"4";"4";"5";"";"5";"5";475000;"6";"6";"7";"";"6";"7";114;2;0;98;0;0;0;2;2;2;2;2;1
