"id"|"provincia"|"region"|"subregion"|"trimestre"|"anio"|"pondera"|"cv1c04"|"cv1c05_a"|"cv1c05_b"|"cv1c05_c"|"cv1c05_d"|"cv1c06_e"|"cv1c06_f"|"cv1c07"|"cv1c08"|"cv1c09"|"cv1c10"|"cv1c11"|"cv1c12"|"cv1c13"|"ch01"|"ch02"|"ch03"|"ch04"|"ch05"|"ch06"|"ch07"|"ch08"|"ch09"|"ch10"|"ch11"|"ch12"|"ch13"|"ch14"|"ch15"|"ch16"|"ch17_a"|"ch17_b"|"ch18"|"ch19"|"ch20"|"ch21"|"propauto"|"regten"|"hacina"|"jniveled"|"jsexo"|"jedad_agrup"|"jsitconyugal"|"jdif_lp"|"jestado"|"jocupengh"|"jpercept"|"jcomed"|"tipohog"|"cantping"|"reldep"|"cantmiem"|"cantadequi"|"menor18"|"menor14"|"mayor65"|"dif_lph"|"cant_act"|"permieoc"|"clima_educativo"|"gastot"|"gastotpc"|"gasto_comunh"|"gascomp"|"gasvent"|"gc_01"|"gc_02"|"gc_03"|"gc_04"|"gc_05"|"gc_06"|"gc_07"|"gc_08"|"gc_09"|"gc_10"|"gc_11"|"gc_12"|"gc09_01"|"gc09_02"|"gc09_03"|"gc09_04"|"gc09_05"|"gc09_06"|"gc09_07"|"gc09_08"|"gc09_09"|"fp_contado"|"fp_credito"|"fp_especie"|"fp_prodprop"|"fp_tarjetas"|"fp_otras"|"fp_indef"|"tn_hipsup"|"tn_autoserv"|"tn_negesp"|"tn_restaurant"|"tn_kiosco"|"tn_internet"|"tn_comedor"|"tn_especie"|"tn_otros"|"tn_indef"|"decgaphp"|"decgaphr"|"decgapht"|"quigaphp"|"quigaphr"|"quigapht"|"gasto_imputado"|"m_gasto_imputado"|"ingtoth"|"ingpch"|"m_ingtoth"|"ingtoth_imp"|"qinth_p"|"qinth_r"|"qinth_t"|"dinth_p"|"dinth_r"|"dinth_t"|"qinpch_p"|"qinpch_r"|"qinpch_t"|"dinpch_p"|"dinpch_r"|"dinpch_t"
905113338|46|3|"3B"|2|2018|207|1|3|3|3|3|3|3|7|1|1|1|1|2|3|1|2|2|1|2|2|1|1|1|1|1|1|1|2|4|1|2|1|2|1|6|1|1|1|1.5|1|2|6|4|2|3||"1"|1|4|2|1.5|3|2.17|1|0|1|0|1|3|2|14578.71|4859.57|14427.16|14578.71|0|5399.51|0|2100|1890|173.2|0|0|850|3300|0|866|0|6265.51|2100|1890|173.2|0|850|2800|500|0|14578.71|0|0|0|0|0|2500|0|2315.1|6648.09|0|1489.52|0|0|0|866|3260|5|6|4|3|3|2|110|1|24466.6666666667|8155.55555555556|0|0|4|3|3|7|6|5|4|4|3|7|7|5
898992541|46|3|"3B"|2|2018|198|1|3|3|3|3|3|3|7|1|2|1|2|4|3|1|2|2|2|4|1|1|1|1|1|1|1|1|2|4|1|2|1|1|1|6|2|1|1|0.25|4|1|5|5|2|1|1|"1"|1|1|1|1|1|1|0|0|0|0|1|1|3|6812|6812|5296.5|6812|0|0|1082.5|0|650|0|0|0|433|0|0|4546.5|100|5412.5|0|650|0|0|433|0|0|316.5|6812|0|0|0|0|0|2500|0|0|380|0|1515.5|0|0|0|4546.5|370|7|7|5|4|4|3|220|1|16616.6666666667|16616.6666666667|0|0|3|2|2|5|4|3|5|5|4|10|9|8
55183986|46|3|"3B"|1|2018|125|1|3|3|3|3|3|3|7|1|2|2|1|2|3|1|2|2|1|2|2|1|1|1|1|1|1|1|2|4|1|2|1|1|1|5|1|1|1|0.5|4|1|6|4|2|3||"1"|1|1|1|1|1|0.83|0|0|1|0|0||3|20070.07|20070.07|19792.95|20070.07|0|3723.8|0|3500|845|1385.6|8660|417.92|0|680|0|0|857.75|3723.8|3500|845|1385.6|8660|417.92|680|0|857.75|7632.95|12160|0|0|277.12|0|6800|0|5802.2|12564.95|0|277.12|0|0|0|0|1425.8|10|10|9|5|5|5|427.12|1|16250|16250|0|0|2|2|2|4|4|3|5|5|4|10|9|8
918006381|46|3|"3B"|1|2018|92|1|3|3|3|3|3|3|5|1|1|6|9|99|99|1|2|2|1|3|3|1|1|1|1|1|1|1|2|4|1|2|1|3|1|6|2|1|1|1.33333333333333|7|1|6|4|1|3||"1"|1|4|1|4|4|3.36|1|0|1|1|0||1|11823.48|2955.87|8879.08|11823.48|0|7603.48|649.5|0|722|0|0|1645.4|216.5|786.6|0|0|200|8252.98|0|722|0|0|1861.9|700|86.6|200|11823.48|0|0|0|0|0|3000|7343.68|0|516.6|0|1255.7|0|0|0|1515.5|1192|3|3|2|2|2|1|112|1|5500|1375|0|0|1|1|1|1|1|1|1|1|1|1|1|1
451684848|46|3|"3B"|1|2018|114|1|3|3|3|3|3|3|7|9|2|2|1|3|3|1|2|2|1|3|3|1|1|1|1|1|1|1|2|4|1|2|1|2|1|6|2|1|1|2|3|2|4|2|2|1|1|"1"|1|4|3|2|6|4.79|3|2|0|1|2|3|2|13413.54|2235.59|10707.29|13413.54|0|7897.92|1407.25|1350|1140|385.37|0|0|433|600|0|0|200|9110.32|1350|1140|385.37|0|433|600|0|394.85|13413.54|0|0|0|0|0|3500|0|7417.29|1780|0|2706.25|0|0|0|0|1510|2|2|2|1|1|1|350|1|20393.3333333333|3398.88888888889|0|0|3|3|2|6|5|4|1|1|1|2|2|2
468618858|46|3|"3B"|4|2018|137|1|3|3|3|3|3|3|1|1|1|1|1|3|2|1|2|2|2|3|2|1|1|1|1|1|1|1|2|4|1|1|2||1|6|2|2|1|0.666666666666667|2|2|6|4|2|3||"1"|1|3|2|1|2|1.67|0|0|1|0|1|2|2|17429.43|8714.715|15047.93|17429.43|0|6239.53|0|0|1400|129.9|5629|2165|900|0|0|649.5|316.5|6889.03|0|1400|129.9|5629|3065|0|0|316.5|17429.43|0|0|0|0|0|4000|0|0|12079.66|216.5|2680.27|0|0|0|433|2020|8|8|7|4|4|4|320|1|14833.3333333333|7416.66666666667|0|0|2|2|2|4|3|3|3|3|2|6|6|4
910071091|46|3|"3B"|4|2018|164|1|3|3|3|3|3|3|1|1|1|1|1|3|2|1|2|2|1|3|3|1|1|1|1|1|1|1|2|4|1|2|1|3|1|6|2|1|1|1.33333333333333|6|2|4|5|2|1|1|"1"|1|4|2|2|4|3.17|1|1|0|1|1|4|3|17277.21|4319.3025|14852.41|17277.21|0|9976.32|0|0|1524|337.74|129.9|1000|1899|1366|0|0|1044.25|9976.32|0|1524|337.74|129.9|2899|500|866|1044.25|17277.21|0|0|0|0|0|4000|0|0|6108.9|0|7824.31|0|0|0|0|3344|5|5|4|3|3|2|0|2|20950|5237.5|0|0|3|3|3|6|5|5|2|2|2|4|4|3
233567490|46|3|"3B"|4|2018|76|1|2|3|3|3|3|3|1|1|1|1|1|4|2|1|2|2|2|4|4|1|1|1|1|1|1|1|2|4|1|2|1|7|1|6|2|3|1|1.75|2|1|5|2|2|1|1|"1"|1|4|7|1|7|6.42|0|0|0|0|7|1|2|26483.01|3783.28714285714|20074.61|26483.01|0|14838.91|779.4|0|2880|433|0|2165|4164|0|0|0|1222.7|15618.31|0|2880|433|0|6329|0|0|1222.7|26483.01|0|0|0|0|0|4000|0|0|14185.27|0|8997.74|0|0|0|0|3300|4|4|3|2|2|2|0|2|44955.3333333333|6422.19047619048|1|14138.6666666667|5|5|5|10|9|9|3|3|2|6|6|4
622893951|46|3|"3B"|4|2018|183|1|3|3|3|3|3|3|1|1|1|1|1|3|2|1|2|2|2|3|3|1|1|1|1|1|1|1|2|4|1|2|1|5|1|6|1|1|1|2.66666666666667|4|2|5|2|2|1|1|"1"|1|4|4|2|8|5.76|3|3|0|0|3|2.67|2|19277.7|2409.7125|15380.7|19277.7|0|11258|216.5|0|1850|562.9|0|1299|2931.5|550|0|0|609.8|11474.5|0|1850|562.9|0|4230.5|550|0|609.8|19277.7|0|0|0|0|0|4000|0|0|8703.8|0|7923.9|0|0|0|0|2650|2|2|2|1|1|1|0|2|19500|2437.5|0|0|3|3|2|6|5|4|1|1|1|1|2|1
609495588|46|3|"3B"|4|2018|143|1|3|3|3|3|3|3|1|1|1|1|1|3|2|1|2|2|2|3|3|1|1|1|1|1|1|1|2|4|1|2|1|3|1|6|1|2|1|1.33333333333333|4|1|4|2|2|1|1|"1"|1|3|1|4|4|3.47|1|1|0|0|1|4|3|15856.13|3964.0325|13431.33|15856.13|0|8317.93|0|0|1780|0|0|3165|1700|620|0|0|273.2|8317.93|0|1780|0|0|4865|620|0|273.2|13669.48|2186.65|0|0|0|0|5600|0|0|6454.99|0|4581.14|0|0|0|0|4820|4|4|3|2|2|2|0|2|16833.3333333333|4208.33333333333|0|0|3|2|2|5|4|4|2|2|1|3|3|2
277080483|46|3|"3B"|4|2018|91|1|2|3|3|3|3|3|1|1|1|1|1|3|2|1|2|2|2|3|3|1|1|1|1|1|1|1|2|4|1|2|1|6|1|5|1|2|1|2|3|1|4|2|2|1|1|"1"|1|3|2|3|6|5.07|1|1|0|0|2|3|2|27521.49|4586.915|16003.69|27521.49|0|7187.8|0|0|1990|294.44|0|7830|5663.5|2299|0|1667.05|589.7|8854.85|0|1990|294.44|0|13493.5|500|1799|589.7|23459.95|4061.54|0|0|0|0|5000|0|0|13470.65|692.8|7742.04|0|0|0|866|4750|5|5|4|3|3|2|0|2|21833.3333333333|3638.88888888889|0|0|3|3|3|6|5|5|2|2|1|3|3|2
571352833|46|3|"3B"|4|2018|115|1|3|3|3|3|3|3|1|1|1|1|1|2|2|1|2|2|1|2|1|1|1|1|1|1|1|1|2|4|1|2|2||1|5|2|1|1|0.5|4|2|6|4|1|3||"1"|1|1|1|1|1|0.63|0|0|1|1|0||3|6763.23|6763.23|6763.23|6763.23|0|5070.43|0|0|1000|433|0|0|0|0|0|0|259.8|5070.43|0|1000|433|0|0|0|0|259.8|6763.23|0|0|0|0|0|4000|0|0|3486.88|0|2576.35|0|0|0|0|700|7|7|5|4|4|3|0|2|9208.33333333333|9208.33333333333|0|0|1|1|1|2|2|2|4|4|3|8|7|6
359090926|46|3|"3B"|4|2018|190|1|3|3|3|3|3|3|1|1|1|1|1|4|3|5||||4|4|1|1|1|1|1|1|1|2|4|1|2|1|4|1|6|2|2|3|2.25|4|2|6|2|2|3||"1"|1|4|5|1.8|9|7.34|3|1|2|0|4|2.25|3|16804.34|1867.14888888889|15288.84|16804.34|0|10443.96|0|0|2300|129.9|560|0|1515.5|800|0|0|1054.98|10443.96|0|2300|129.9|560|1515.5|800|0|1054.98|16804.34|0|0|0|0|0|6000|0|1203.74|8388.33|0|4412.27|0|0|0|0|2800|1|1|1|1|1|1|0|2|24416.6666666667|2712.96296296296|1|9000|4|3|3|7|6|5|1|1|1|2|2|1
560610599|46|3|"3B"|4|2018|172|1|2|3|3|3|3|3|1|1|1|1|1|3|2|1|2|2|1|3|3|1|1|1|1|1|1|1|2|4|1|2|1|4|1|6|1|2|1|1.33333333333333|4|1|5|2|2|3||"1"|1|4|2|2|4|2.9|0|0|2|0|0||3|32577.48|8144.37|24696.88|32577.48|0|12994.33|519.6|0|7620|303.1|0|4330|433|1059.8|0|4156.8|1160.85|17670.73|0|7620|303.1|0|4763|800|259.8|1160.85|32577.48|0|0|0|0|0|8000|0|3520.29|7464.5|2857.8|9235.89|0|0|0|1299|8200|8|8|6|4|4|3|220|1|48750|12187.5|0|0|5|5|5|10|9|9|5|5|4|9|9|7
205129729|50|5|"5"|3|2018|1043|4|3|3|3|3|3|3|1|1|1|1|1|4|3|3||||4|3|1|1|1|1|1|1|1|1|1|1|2|1|3|1|1|1|1|2|1|5|2|4|5|2|1|1|"1"|2|4|2|2|4|2.85|1|1|0|0|2|2|3|31567.9414|7891.98535|29209.8234|31567.9414|0|2788.4767|433|1200|14546.5|2317.8967|1128|1424.068|855|3935|2940|0|0|3221.4767|1200|14546.5|2317.8967|1128|2279.068|3935|2940|0|26761.6534|3968|0|0|838.288|0|6000|1226.1234|0|12161.8|0|1838.518|0|0|0|0|16341.5|6|7|6|3|4|3|1104.15|1|37470|9367.5|1|24250|4|4|4|8|8|8|3|4|3|6|7|6
305351839|50|5|"5"|3|2018|893|4|3|3|3|3|3|3|1|1|1|1|1|4|3|3||||4|2|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|2|3|2|0.5|6|1|3|5|2|1|3|"1"|2|4|2|1|2|2|0|0|0|0|2|1|5|44239.367262|22119.683631|23095.977262|44239.367262|0|6117.1642|627.85|5390|6924.155|167.84|448|9688.52|891.5|669|0|12011.42|1303.918062|18756.4342|5390|6924.155|167.84|448|11083.260562|400|269|800.6775|38533.4419|5515.405362|0|0|190.52|0|1703.97|3980.3617|0|22607.510562|7984.52|883.32|0|0|0|0|8783.655|10|10|10|5|5|5|0|2|52066.6666666667|26033.3333333333|0|0|5|5|5|9|9|9|5|5|5|10|10|10
596456021|50|5|"5"|3|2018|611|4|3|3|3|3|3|3|1|1|1|1|1|4|3|1|2|2|1|4|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|1|0.25|5|2|5|3|2|1|1|"1"|1|1|1|1|1|0.67|0|0|0|0|1|1|3|22285.748|22285.748|18726.488|22285.748|0|6103.568|0|1100|1921.03|4300.64|639.6|1656.26|1102|3065|0|2165|232.65|8268.568|1100|1697.03|4300.64|639.6|2990.91|3289|0|0|15985.488|4405|0|0|95.26|0|12300|4743.948|0|12353.51|0|95.26|0|0|0|0|5093.03|10|10|10|5|5|5|0|2|19925|19925|1|19925|3|3|2|5|5|4|5|5|5|9|10|9
429848629|50|5|"5"|2|2018|785|1|3|3|3|3|3|3|1|1|1|1|1|5|2|5||||5|3|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|3|3|0.8|6|1|4|1|2|1|1|"1"|1|3|2|2|4|3.07|2|2|0|0|2|2|5|80790.0916999999|20197.522925|69573.2267|80790.0917|0|17421.8849|761.7336|2750|2958.37|11857.5774|17637.3928|9920.25|1400|5407.635|950|3922.98|5802.268|22106.5985|2750|2958.37|11857.5774|17637.3928|11940.65|3451.14|2906.495|5181.868|71785.6917|1004.4|0|0|0|0|31800|19721.3172|2567.6467|37169.1628|2039.43|0|0|1363.95|0|1170.215|16758.37|10|10|9|5|5|5|0|2|93145|23286.25|0|0|5|5|5|10|10|10|5|5|5|10|10|9
501848391|50|5|"5"|3|2018|677|4|3|3|3|3|3|3|1|1|1|1|1|3|2|3||||3|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|2|0.333333333333333|3|1|6|3|2|1|3|"1"|1|1|1|1|1|0.83|0|0|1|0|1|1|2|19156.5501|19156.5501|18186.6301|19156.5501|0|4370.1824|900.207|4600|3629.5|2501.4247|0|238.15|570|800|0|324.75|1222.336|5595.1394|4600|3629.5|2501.4247|0|808.15|800|0|1222.336|11935.056|5983.3441|0|0|238.15|0|11500|5109.2701|129.9|8262.81|129.9|645.17|0|0|0|0|4879.5|9|10|9|5|5|5|0|2|16166.6666666667|16166.6666666667|0|0|2|2|2|4|4|3|5|5|4|9|9|8
876095488|50|5|"5"|3|2018|908|4|2|3|3|3|3|3|1|1|1|1|1|5|2|1|2|2|1|5|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|2|1|0.4|5|1|6|2|2|1|1|"1"|1|2|2|1|2|1.5|0|0|2|1|1|2|4|32496.3014|16248.1507|32145.5714|32496.3014|0|4458.9907|0|0|1461.765|7074.36|2919.4917|9647.63|3451.56|2108.2|0|0|1374.304|4458.9907|0|1461.765|7074.36|2919.4917|13446.614|1935|173.2|1026.88|24642.3114|1280|0|0|47.63|0|17656.36|2947.8207|0|6717.9617|0|69.28|0|108.25|0|715.424|21937.565|9|9|9|5|5|5|0|2|62391.6666666667|31195.8333333333|0|0|5|5|5|10|10|10|5|5|5|10|10|10
557537095|50|5|"5"|3|2018|908|4|1|3|3|3|3|3|1|1|1|1|1|5|2|5||||5|1|1|1|1|1|1|1|3|1|1|1|1|1|1|1|1|1|1|3|0.4|3|1|6|2|1|3||"1"|1|2|2|1|2|1.37|0|0|2|2|0||2|27455.2938|13727.6469|27455.2938|27455.2938|0|640.84|0|0|1412.26|20000|5051.6638|0|350.53|0|0|0|0|640.84|0|1412.26|20000|5051.6638|350.53|0|0|0|7455.2938|0|0|0|0|0|31000|0|0|5692.5038|0|0|0|0|0|240|21522.79|8|9|8|4|5|4|0|2|28669.6666666667|14334.8333333333|0|0|3|4|3|6|7|6|4|5|4|8|9|8
730308219|50|5|"5"|3|2018|849|4|3|3|3|3|3|3|1|1|1|1|1|4|2|1|2|2|1|4|1|1|1|1|1|1|1|1|1|5|1|1|1|2|1|1|1|2|1|0.5|5|2|4|1|2|1|3|"1"|1|2|2|1|2|1.54|0|0|0|0|2|1|5|80178.7506|40089.3753|61949.4506|80178.7506|0|8443.7165|1535.6345|8000|20638.41|1897.8027|730|16874.9|4139.42|1329|0|7569.6194|9020.2475|17548.9704|8000|13438.41|1897.8027|730|21299.704|8529|0|8734.8635|56661.789|22591.9616|0|0|0|925|85060|11656.6366|0|22699.184|3334.1|2208.3|0|0|0|2294.9|37985.63|10|10|10|5|5|5|0|2|17360|8680|1|17360|2|2|2|4|4|4|3|3|3|6|6|5
48387989|50|5|"5"|3|2018|727|1|3|1|3|3|1|3|1|1|1|1|1|2|2|5||||2|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|1|3|0.5|2|2|6|4|2|1|3|"1"|1|1|1|1|1|0.67|0|0|1|0|1|1|2|12595.5619|12595.5619|12547.9319|12595.5619|0|1480.86|0|200|521.5|100|9533.2503|197.63|519|0|0|0|43.3216|1480.86|200|521.5|100|9533.2503|716.63|0|0|43.3216|12547.9319|0|0|0|47.63|0|0|100|346.4|10911.0319|0|47.63|0|0|0|0|1190.5|8|9|8|4|5|4|0|2|9661.66666666667|9661.66666666667|0|0|1|1|1|2|2|2|4|4|3|7|7|6
370864848|50|5|"5"|3|2018|582|1|2|3|3|3|3|3|1|1|1|1|1|3|1|3||||3|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|2|2|0.666666666666667|6|2|5|5|2|3||"1"|1|3|2|1|2|1.43|0|0|0|0|1|2|4|26003.4552|13001.7276|19623.6332|26003.4552|0|2710.58|0|60|7965|540.48|0|1235.772|1358|2790|3151|4979.5|1213.1232|7690.08|60|7965|540.48|0|2846.8952|2240|3701|960|19097.4232|2799.46|3723.8|0|95.26|0|4305.512|799.46|129.9|5429.2732|497.95|463.31|0|108.25|3723.8|600|14251.512|8|9|8|4|5|4|2807.572|1|10783.3333333333|5391.66666666667|1|10783.3333333333|1|1|1|2|2|2|2|2|2|3|3|3
525889946|50|5|"5"|3|2018|675|4|3|3|3|3|3|3|1|1|1|1|1|3|1|1|2|1|1|3|2|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|1|2|1|1.33333333333333|6|2|4|2|2|1|1|"1"|1|3|2|2|4|2.8|2|2|0|0|2|2|5|28005.24|7001.31|26221.28|28005.24|0|4910.22|2576.35|1500|3700|2349.1|112|4353.26|1927.2|4965|0|0|1612.11|7486.57|1500|4600|2349.1|112|5548.62|3405|520|2483.95|17127.77|8877.47|0|0|0|0|25808|4745.47|2987.7|5798.31|0|909.3|640|0|0|1604.46|11320|5|6|6|3|3|3|0|2|52500|13125|0|0|5|5|5|9|9|9|4|4|4|8|8|7
507402799|50|5|"5"|3|2018|564|4|3|3|3|3|3|3|1|2|1|1|1|3|1|1|2|1|2|3|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|1|2|1|0.333333333333333|3|2|5|3|2|1|1|"1"|1|1|1|1|1|0.67|0|0|0|0|1|1|2|32170.1776|32170.1776|25653.5276|32170.1776|0|5391.716|0|2850|5325.65|4591.87|1095.9|6415.52|1770.88|1800|0|1363.95|1564.6916|6755.666|2850|6125.65|4591.87|1095.9|7386.4|1800|0|1564.6916|21392.1276|10778.05|0|0|0|0|86400|1429.556|0|22971.8716|1277.35|1450.55|0|0|0|0|5040.85|10|10|10|5|5|5|0|2|18720.1666666667|18720.1666666667|0|0|2|2|2|4|4|4|5|5|5|9|9|9
767336715|50|5|"5"|3|2018|415|4|3|3|3|3|3|3|2|1|1|1|1|2|2|5||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|2|3|0.5|6|1|5|3|2|1|3|"1"|1|1|1|1|1|1|0|0|0|0|1|1|5|21489.89|21489.89|14804.37|21489.89|0|1883.55|2554.7|2050|815.06|311.2|0|9180.72|900|0|0|2814.5|980.16|5131.05|2050|495.06|311.2|0|10328.88|320|0|2853.7|21256.07|0|0|0|233.82|0|8640|583.6|887.65|9122.06|0|2355.52|0|0|0|938|7603.06|10|10|10|5|5|5|0|2|35000|35000|1|35000|4|4|4|7|8|7|5|5|5|10|10|10
431003285|50|5|"5"|3|2018|433|4|3|3|3|3|3|3|1|1|1|1|1|3|2|3||||3|2|1|1|1|1|1|1|2|1|1|1|2|1|2|1|1|1|1|2|0.666666666666667|4|2|2|5|2|3||"1"|1|4|2|1|2|1.52|0|0|0|0|0||3|6342.48|3171.24|5290.29|6342.48|0|1311.99|0|700|2529|0|0|575.89|408|400|0|346.4|71.2|1658.39|700|2529|0|0|983.89|400|0|71.2|5399.59|800|0|0|142.89|0|0|0|402.69|1923.6|346.4|272.79|8|0|0|140|3249|2|3|2|1|2|1|0|2|7085.31|3542.655|1|3885.31|1|1|1|1|1|1|1|1|1|2|2|2
956815292|50|5|"5"|3|2018|587|4|2|3|3|3|3|3|1|1|1|1|1|4|2|3||||4|3|1|1|1|1|1|1|2|1|5|1|1|1|3|1|1|1|3|2|0.75|5|1|5|2|2|2||"2"|1|3|2|1.5|3|2.53|0|0|0|0|3|1.5|5|71292.8284|23764.2761333333|57590.1104|71292.8284|0|8829.8226|7088.21|300|20968|9020.3684|2296|12293.698|3429|2587.58|0|2035.1|2445.0494|15181.9326|300|22864|9020.3684|2296|15153.4234|2587.58|0|3889.524|49968.3714|13180.701|0|0|0|0|16243.756|13084.701|303.1|18896.0114|1818.6|1580.45|0|0|0|0|35609.966|10|10|10|5|5|5|6599.786|1|155833.333333333|51944.4444444444|1|155833.333333333|5|5|5|10|10|10|5|5|5|10|10|10
837864217|50|5|"5"|3|2018|415|4|2|3|3|3|3|3|1|1|1|1|1|3|2|5||||3|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|2|3|0.333333333333333|6|1|5|3|2|1|4|"1"|1|1|1|1|1|1|0|0|0|0|1|1|5|69327.82|69327.82|49972.72|69327.82|0|5525.08|0|6730|9062|762|1619|5060|3800|19396|0|14505.5|2868.24|20030.58|6730|9062|762|1619|9232.24|7996|5000|8896|44638.92|24688.9|0|0|0|0|38860|844|4485.88|26266.14|13985.9|129.9|1920|0|0|330|21366|10|10|10|5|5|5|0|2|19000|19000|1|19000|2|2|2|4|4|4|5|5|5|9|9|9
715649091|50|5|"5"|3|2018|549|4|3|3|3|3|3|3|1|1|1|1|1|2|99|3||||2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|2|0.5|6|2|3|5|2|1|1|"1"|1|1|1|1|1|0.77|0|0|0|0|1|1|5|22318.14|22318.14|18118.04|22318.14|0|1840.25|4871.25|2200|8390|294.44|888|0|1140|0|0|2684.6|9.6|6971.3|2200|8390|294.44|888|1140|0|0|2434.4|22030.14|288|0|0|0|0|2400|1117.14|0|6341.7|0|2944.4|0|1775.3|0|0|10139.6|10|10|10|5|5|5|1775.3|1|21466.6666666667|21466.6666666667|0|0|3|3|3|5|5|5|5|5|5|10|10|9
349009667|50|5|"5"|1|2017|658|4|2|3|3|3|3|3|2|2|1|1|1|3|2|3||||3|1|1|1|1|1|1|1|2|1|1|1|1|1|1|1|1|1|2|2|0.333333333333333|5|1|6|3|1|3||"1"|1|1|1|1|1|0.74|0|0|1|1|0||4|55708.4704|55708.4704|50690.0004|55708.4704|0|3544.105|11881.52|325|17288.8|1024.81|11044|4239.07|1677|1503.4|0|1350.96|1829.8054|16776.585|325|17288.8|1024.81|11044|6225.3394|1157|346.4|1520.536|55392.3804|0|0|0|0|0|428.09|16936.795|349|17899.7854|0|0|0|0|0|433|20089.89|10|10|10|5|5|5|749.09|1|35256.5|35256.5|0|0|4|4|4|8|8|7|5|5|5|10|10|10
167333940|50|5|"5"|1|2017|521|4|3|3|3|3|3|3|2|1|1|1|1|2|2|3||||2|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|1|2|1|2|0.5|5|2|2|5|2|3||"1"|1|1|1|1|1|0.76|0|0|0|0|0||4|8309.98|8309.98|8002.55|8309.98|0|3031|0|0|770.2|1374.25|0|428.83|450|1000|0|0|1255.7|3031|0|770.2|1374.25|0|878.83|0|1000|1255.7|8262.35|0|0|0|47.63|0|0|3325.44|0|3183.96|0|199.18|0|0|0|0|1601.4|6|7|6|3|4|3|0|2|5333.33333333333|5333.33333333333|0|0|1|1|1|1|1|1|2|2|2|3|3|3
31205644|50|5|"5"|1|2017|698|4|3|3|3|3|3|3|2|1|1|1|1|3|3|3||||3|2|1|1|1|1|1|1|1|1|1|1|1|1|2|1|1|1|2|2|0.666666666666667|6|2|5|3|2|1|1|"1"|1|3|2|1|2|1.78|0|0|0|0|2|1|5|39108.8474|19554.4237|32548.8974|39108.8474|0|1654.7095|0|4420|10146.595|1676.55|5150.78|7284|1900|2933|390|2641.3|911.9129|4296.0095|4470|10226.595|1676.55|5150.78|7553.632|3533|1390|812.2809|27942.2474|9966.6|0|0|0|0|25202.4|181.55|725.4595|16405.0929|1732|21.65|1000|216.5|0|250|18576.595|10|10|9|5|5|5|0|2|42503|21251.5|0|0|4|5|4|8|9|8|5|5|5|10|10|9
654099596|50|5|"5"|3|2018|674|1|2|2|3|3|3|3|1|1|1|1|1|8|2|5||||8|2|1|1|1|1|1|1|5|1|1|1|1|1|2|1|1|1|1|3|0.25|5|1|5|3|2|1|1|"1"|1|4|2|1|2|1.74|0|0|1|1|1|2|4|8187.6361|4093.81805|8187.6361|8187.6361|0|3687.7311|0|0|169.905|0|4330|0|0|0|0|0|0|3687.7311|0|169.905|0|4330|0|0|0|0|1897.575|6290.0611|0|0|0|0|0|1960.0611|1727.67|4330|0|0|0|0|0|0|169.905|3|4|3|2|2|2|169.905|1|25102.3333333333|12551.1666666667|0|0|3|3|3|6|6|6|4|4|4|8|8|7
868576346|50|5|"5"|3|2018|522|1|2|2|3|3|3|3|3|1|1|1|1|3|2|3||||3|1|1|1|1|1|1|1|1|1|1|1|2|1|2|1|1|1|2|2|0.666666666666667|6|1|4|2|2|1|1|"1"|1|2|2|1|2|1.77|0|0|0|0|2|1|5|56774.5527|28387.27635|52318.9827|56774.5527|0|8845.3673|255.47|0|11055|0|0|3630.7|6800|21102|0|3809.0577|1276.9577|12909.895|0|11055|0|0|10773.471|1902|0|20134.1867|45830.9255|10943.6272|0|0|0|0|2417|8324.3817|0|8394.471|3247.5|173.2|0|0|0|0|36635|10|10|10|5|5|5|0|2|35240|17620|0|0|4|4|4|8|8|7|5|5|5|9|9|9
677981915|50|5|"5"|4|2018|651|1|2|3|3|3|3|3|2|1|1|1|1|4|3|1|2|2|1|4|3|1|1|1|1|1|1|1|1|1|1|1|1|4|1|1|2|2|1|1|3|1|6|2|2|1|3|"1"|1|3|4|1|4|3.27|0|0|1|0|4|1|3|14800.788|3700.197|11197.362|14800.788|0|7371.1755|2121.7|0|1279.9125|640.84|86.6|1178.626|1291.65|700|0|0|130.284|7371.1755|0|1279.9125|640.84|86.6|2600.56|700|0|2121.7|14800.788|0|0|0|0|0|11000|3455.34|86.6|5913.5855|0|2121.7|0|0|0|0|3223.5625|3|3|3|2|2|2|3603.426|1|19983.3333333333|4995.83333333333|1|19983.3333333333|3|3|2|5|5|4|2|2|2|3|3|3
