IPCBA (base 2021 = 100) según principales aperturas.  Índice mensual empalmado con la serie anterior (base julio 2011 - junio 2012 = 100). Ciudad de Buenos Aires. Julio de 2012 / febrero de 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apertura,Índice1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/01/2012,08/01/2012,09/01/2012,10/01/2012,11/01/2012,12/01/2012,01/01/2013,02/01/2013,03/01/2013,04/01/2013,05/01/2013,06/01/2013,07/01/2013,08/01/2013,09/01/2013,10/01/2013,11/01/2013,12/01/2013,01/01/2014,02/01/2014,03/01/2014,04/01/2014,05/01/2014,06/01/2014,07/01/2014,08/01/2014,09/01/2014,10/01/2014,11/01/2014,12/01/2014,01/01/2015,02/01/2015,03/01/2015,04/01/2015,05/01/2015,06/01/2015,07/01/2015,08/01/2015,09/01/2015,10/01/2015,11/01/2015,12/01/2015,01/01/2016,02/01/2016,03/01/2016,04/01/2016,05/01/2016,06/01/2016,07/01/2016,08/01/2016,09/01/2016,10/01/2016,11/01/2016,12/01/2016,01/01/2017,02/01/2017,03/01/2017,04/01/2017,05/01/2017,06/01/2017,07/01/2017,08/01/2017,09/01/2017,10/01/2017,11/01/2017,12/01/2017,01/01/2018,02/01/2018,03/01/2018,04/01/2018,05/01/2018,06/01/2018,07/01/2018,08/01/2018,09/01/2018,10/01/2018,11/01/2018,12/01/2018,01/01/2019,02/01/2019,03/01/2019,04/01/2019,05/01/2019,06/01/2019,07/01/2019,08/01/2019,09/01/2019,10/01/2019,11/01/2019,12/01/2019,01/01/2020,02/01/2020,03/01/2020,04/01/2020,05/01/2020,06/01/2020,07/01/2020,08/01/2020,09/01/2020,10/01/2020,11/01/2020,12/01/2020,01/01/2021,02/01/2021,03/01/2021,04/01/2021,05/01/2021,06/01/2021,07/01/2021,08/01/2021,09/01/2021,10/01/2021,11/01/2021,12/01/2021,01/01/2022,02/01/2022
Salud,7.00348948446586,7.09053777227946,7.30945771998978,7.35168263572026,7.38546256830464,7.66349739803763,7.72456112232479,7.91619727833234,7.9720640899142,8.06041160590413,8.16434986000992,8.44563276018372,8.49305458861948,8.52943297755651,8.90945721913081,9.1524128881031,9.17514938118874,9.35119479908042,9.78968430858923,10.2008900263953,10.4880194533625,10.5399885804154,10.6679625557832,11.0168053211257,11.1071016793801,11.1947995812819,11.3448604356471,11.8190787200048,11.9288635009041,12.1861106798159,12.3894398894103,12.5921194849166,12.9721437264909,13.0767315946849,13.2592731534582,13.5223668591635,13.6685300289997,14.1154645216546,14.310348748103,14.8774618470677,15.2672302999644,16.2923213310828,16.5677577044632,17.1296738907226,17.5369819239997,17.9455891854531,18.3600429736999,19.9665386137225,20.6941063924631,20.9266682360248,21.1618285359391,22.1752265134706,22.3025508747502,22.4454659741457,22.6715316768258,23.5615029776066,23.7511902913497,24.0324731915235,24.4098989767451,24.7314579503849,25.5675112818484,26.3574420130524,27.0778640368232,27.270799421007,27.4793255433068,28.4453016924025,28.6284928652639,29.3658048553269,29.6159062792689,29.8867953540322,30.1693774823823,31.8148499676946,32.2098153332966,33.823456728289,35.2675488462714,37.4606460079036,38.3584126777423,40.5476121548456,41.0725003380798,42.7179728233921,43.4734740079236,44.6213421017044,46.8170377196893,48.2539840827018,50.2275116825355,53.2118388035481,56.6268600650115,59.0888974591424,61.7328267979585,65.6064756056637,65.4947419825,65.8955538748954,66.9992482106813,68.0165438727417,68.1146356000541,69.0682690814747,69.9556419259029,71.0132136614294,72.6411465663613,74.1768342707744,75.9697691540993,80.7892560741672,82.4496696835072,84.1769935439278,87.7693594514593,91.4422775059227,95.8115818628949,98.4210816550384,100.153602428164,105.498627145555,111.212632665021,117.163747326665,119.449739302904,120.442999243703,126.80661885133,129.7
Medicamentos y productos medicinales,6.34358506973006,6.47825597300105,6.51045988465281,6.53973616797259,6.57720981062191,6.72417675288721,6.94550545478475,6.99995934175954,7.08954476871807,7.19552491433567,7.36005762659284,7.40865625690368,7.42153782156438,7.44086016855543,7.63057048446761,7.73010984775487,7.76934006740337,8.11655678757597,8.84729281923769,9.49254210360566,9.367239610997,9.42871980596854,9.56514728623871,9.70450239484087,9.58212753056419,9.74490366582217,9.98731129170995,10.2244491866002,10.2595807265839,10.3948371555213,10.5523435597817,10.8251985203221,10.8790668816305,10.9680667829226,11.1829547024898,11.206961254812,11.476303061354,11.642006824944,11.9312565041434,11.9892235451165,12.5384466201956,14.5579246435941,14.9350031727529,14.9197795054266,15.3700487428848,16.0996137232137,16.8613826151944,17.2361190416876,17.5013621685648,17.850920991403,18.1858416725813,18.5055386864333,18.6847095403504,18.9704460655514,19.2403733977598,19.6338466455777,19.9488594540985,20.3721945109025,20.9869964606179,21.2709764088198,21.6445417839802,21.9642387978322,22.2154293087159,22.4964816285858,22.8618496444167,23.2043821592581,23.5597962387602,23.8753945729475,24.2237823444529,24.6172555922707,25.2033667843327,26.0512079492736,26.8475228555716,27.6139759528834,30.1147560740591,31.6324386013565,33.1928645023008,34.5389880093443,35.3862436486188,36.3728543964954,37.7693331108489,39.5341074693653,41.2338884789118,43.3195309026129,44.8436542122407,48.1717821000334,52.0795803975577,55.1430506841395,58.4489285966091,59.8448217852963,58.4372180832812,58.6339547071902,60.5585775726325,61.5176686141886,61.6049119384815,63.4762519682819,65.332368330756,67.1896557445628,70.0417512655759,73.0577939731797,75.9520473421732,79.3065238849536,81.8535605337745,84.9966623109862,88.385684868084,91.7138127558767,95.4652757004733,99.1078308711204,102.542524430197,105.96316537328,109.157207883468,112.397506921302,115.390714127916,116.116765954247,119.42205834105,124.57
Medicamentos,6.46229444532561,6.61040493321606,6.61400275883283,6.62239768527197,6.62899369890272,6.77230708597081,7.00916393907497,7.02415487914486,7.09371284106912,7.161471890185,7.33476715739285,7.36354976232703,7.36534867513542,7.37134505116337,7.56442835926348,7.64897726125762,7.66336856372471,8.0273485886215,8.85964558130146,9.51864730677356,9.28778682969734,9.30817450819239,9.44549151923253,9.54683027410494,9.37233573169149,9.51025238033443,9.77948966398954,9.98396608654276,9.98276681133717,10.1044932447046,10.2603990214314,10.5404297819369,10.5596181852263,10.6237794087254,10.8222594552507,10.8258572808674,11.0741072484247,11.2174206354928,11.5178390744933,11.5364278401799,12.0910926227657,14.3655180501685,14.636554246632,14.5867843256,15.0425089037244,15.8412261906478,16.6681264449027,17.0387024834302,17.2773582493427,17.6473346502675,17.991526634272,18.3387168062905,18.5180084495263,18.820825438938,19.1026551122518,19.468434049957,19.8060300203308,20.2323723559183,20.8056259041906,21.0718649998318,21.4712236432935,21.812417439284,22.0630659572525,22.3412978049496,22.7010803666268,23.0590640154956,23.4284407788175,23.7018755256922,23.9986961390759,24.3872613056873,24.9928952845106,25.7112611326595,26.4602084985509,27.1509910169711,29.5033693327373,30.8987260344422,32.4793707554107,33.9089068004749,34.7735842237058,35.7965659740747,37.2470893352366,39.1473408984951,40.8778950201626,43.1433258835234,44.8067205936778,48.2174592783778,52.1288953614119,55.2709964000596,58.8268473846361,60.1400537347579,58.2404018091022,58.3099597710265,60.1448508355803,60.4614594898562,60.564597157537,62.5014266145661,64.4160694802916,66.2509605448454,69.1520072671694,72.0668456543577,75.2251369082808,78.7552034759371,81.5872918739396,84.7455831278628,88.4285572842319,91.6372180967899,95.6649838747663,99.5326464127964,102.931991983043,106.333136466099,109.53400198982,112.75585482964,115.848785584858,116.179785541601,119.370457226075,124.76
Productos medicinales,4.78739772677659,4.91422787536565,5.04810414332077,5.13970369507953,5.26697422612897,5.30792979494419,5.46646748068051,5.6236840190357,5.8302233929533,5.98215534178394,6.02707435274257,6.10986625529376,6.13100461339193,6.20675039657707,6.28910191666788,6.36044387524923,6.44235501287966,6.66739045013316,6.79862442332601,7.10292870344767,7.60232241351709,7.75513512726849,7.99514356817487,8.25849227948132,8.45622400419135,8.61564245484843,8.76052828431301,8.88339499075866,9.07187868380074,9.22865483969555,9.39115596757528,9.44796530496413,9.66463347547044,9.84607104914645,9.92533989201461,10.0376374194112,10.4079990685896,10.8479411465079,11.0373056044708,11.1932009954448,11.3984192219813,12.0264046104813,12.5914153071471,12.7917893266194,13.2784119453379,13.5580548076783,13.8654417650226,14.2164265859444,14.7484085980819,14.9708017405731,15.1702949951247,15.4310014116688,15.5873371851033,15.8594935456173,15.9682680133308,16.2752145882147,16.5852438403213,16.9450363104507,17.6505290119774,18.1133709778353,18.1274632165675,18.6312607512407,18.9558226245398,19.285228704903,19.5032180227905,19.8753412018104,20.2963468339324,21.1885616986596,21.6615324611063,22.1648896133192,22.7664520541964,23.8136815449769,25.613965043005,27.6454493327318,31.4367019341318,34.0543352786227,36.8591311687745,38.3991486327187,39.2548117532345,39.9457718335686,41.1295198870665,41.9931098918691,43.9655829319052,45.3043456114563,46.2269468659497,49.0493580545166,55.7607867506877,58.2740494520688,61.151508448183,62.9046710229506,64.5517014247668,65.1832098729498,68.2174450249589,75.7131948830643,75.1657994848137,77.7640560010478,80.1632596451909,81.5557489849082,82.2854627217557,84.0258542051722,84.6472338567666,86.4567653864625,86.8447423340561,88.8577305604471,89.6847688210382,92.2002334347212,93.5808324480084,97.0329905549168,99.2956756363425,102.680455226813,106.0617117576,108.960749494273,111.046400826627,112.987606711976,117.169038173271,121.04
Artefactos y equipos terapéuticos,6.09809884114877,6.12499826259186,6.34611150685407,6.51127395451465,6.75713466650451,6.98631773719965,7.11166904112445,7.43446209844154,7.63136586340497,8.02517339333183,8.17527216498428,8.37056196466112,8.46739988185625,8.56746572962454,8.78104713588269,9.01830003301075,9.23833730041524,9.50571754955957,9.70423527980958,10.4009302951856,10.8286310961308,11.1777855864621,11.2525659780739,11.6404556352833,11.7873264763626,12.1526206195597,12.2182552078809,12.7777631738972,13.035459631322,13.2710985631635,13.4378749761106,13.7552881491391,14.0113706412773,14.2604592838404,14.674710374064,14.8210432267144,15.2121608144969,15.4187483711799,15.6689129906006,16.0013898396372,16.6701094567125,17.2812643118995,18.4304075959484,18.5944940667512,18.9743138975277,19.3552097051618,19.8071199854058,20.2256749830603,20.5759054502493,20.8142343242351,21.1381033584099,21.2575367896172,21.4463707281477,21.5996974303734,21.8498620497941,22.5105118404364,22.6417810170787,23.065177910593,23.975992320656,24.3138490539813,24.649553833591,24.6968968153309,24.9196240248797,25.198840019459,25.6792636864326,25.8740154976806,26.0827550080789,26.4518150702782,27.1592698542315,27.5369377312925,27.9484988793717,29.7518360929166,30.4270115711382,31.1855752558333,34.2359696474799,36.1942475285369,36.9592670743784,37.5182370519659,38.2117041367688,39.0407443056448,40.0925116840697,41.1857041715169,42.4870981809337,43.4597812603159,44.12903886582,47.0067389718019,49.4664220685581,52.1413005368591,53.5895653873551,55.4725248883715,56.576477144396,57.6024210782355,59.6887402053616,62.6471385756728,62.9182847438192,63.8866639157705,64.9750145073579,67.2351038970064,70.7185789738868,75.1725851764338,77.0200374411453,79.6809282102959,80.9516568792675,84.5077603940442,86.7447162812516,91.4295195197804,94.0694287402054,95.9378625536425,100.217560505238,103.794107580312,106.816526573657,110.353800493424,112.956588512257,116.309870389353,120.084935194677,123.86
Servicios para pacientes externos,7.57136856143583,7.59816621765654,7.73215449876009,7.74383552839476,7.83659664608183,7.85240039205814,7.42432501191707,8.3107090253713,8.400034546107,8.62059987038515,8.7868827628316,8.75390103209842,8.97927619210849,9.12975533857863,9.22045509809488,9.97216371105529,10.0044583223982,10.1247042156963,10.2154039752125,10.3177847643634,11.3161692384324,11.4295439378277,11.582771561859,11.7669195584525,11.8445640495536,11.918085824313,12.1462094618841,12.2575228031086,12.7632426743507,13.1665817564419,13.6386327775606,13.8914927131816,14.6576308333378,15.0073746029876,15.4759900271548,15.3742963573942,15.1997680322645,15.4024682523955,15.3901001033705,15.8408504233907,16.1053913886464,16.8055660473362,17.385494812728,17.7462324926221,18.258823557767,18.7157579522996,19.1280295864644,20.9667610748392,22.0304218909843,22.4495647190518,22.915431665658,23.3263290610422,23.5839988323951,23.67126299496,24.2408849694977,24.9953420600192,25.2640057416165,25.7662900159073,26.3283536771519,27.3830819412234,27.6936599056275,28.3216870283385,28.5195774127376,28.8885605253151,29.1407333415458,29.6739379883989,29.8106747470636,30.3067749468418,30.820053131377,31.338141151644,31.4625097612837,32.9879148076933,33.2139770870937,34.3676505433647,36.1713389428356,37.816302763153,38.9253134590562,40.0686801244731,40.8712355723138,42.5835370928782,43.3201290792525,45.2825420578768,45.5079172178869,48.2618917341075,49.3049389685443,50.9444058337395,53.5135452339762,54.3800027851125,55.4464120788187,56.4887721938653,59.2413724713053,60.9248149774781,62.275691698758,65.4556802369488,65.7731293952557,66.4403223232123,66.7893789734718,68.0502430546257,70.0057848393472,71.0735683718339,73.8124262614685,76.3733202290219,79.2276141762226,81.0223700236199,86.3461710594675,90.2943590759854,94.7956782016743,100.144215535572,101.271778455012,104.513607738328,108.707097377174,112.371505085508,117.525587631958,121.130215953339,125.002133717536,128.29
Seguros médicos,7.29267102209143,7.35107835619845,7.82245989969743,7.89254870062585,7.89254870062585,8.4429519314461,8.55495658391014,8.56045374476727,8.56045374476727,8.56045374476727,8.56045374476727,9.25653173830149,9.25653173830149,9.25653173830149,9.98696698719277,10.1422617814067,10.1395132009782,10.1395132009782,10.396505471049,10.6741120943342,11.0843377232976,11.0953320450118,11.1963423757616,11.8587502590459,12.199574232188,12.2050713930451,12.2064456832594,13.1189743855432,13.1189743855432,13.4384968603639,13.5594343992208,13.6501375533635,14.2094736705765,14.2094736705765,14.2094736705765,14.921356001575,15.0759636506818,15.9561965329299,16.1376028412152,17.3346096178555,17.5902275977121,17.5902275977121,17.5902275977121,18.9040490425664,19.1988342935301,19.1988342935301,19.1988342935301,22.0786594375596,23.1574772557715,23.1574772557715,23.1574772557715,25.2409012206242,25.2409012206242,25.2409012206242,25.2409012206242,26.7498718759067,26.7498718759067,26.7498718759067,26.7498718759067,26.7498718759067,28.3543557010818,29.7478859783645,31.2451751668255,31.2451751668255,31.2451751668255,33.1183327288929,33.1183327288929,34.4431484954615,34.4431484954615,34.4431484954615,34.4431484954615,37.0247526629917,37.0247526629917,39.8008188958428,39.8008188958428,42.9829878870145,42.9829878870145,46.5994325858996,46.5994325858996,48.9288544991089,48.9288544991089,48.9288544991089,52.5982093712438,52.5982093712438,55.491090272309,58.6471477494094,61.8052666618311,64.2755533220044,66.844788877606,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,74.8651465681601,82.3509053653583,82.3515925104655,82.3509053653583,85.2327919447093,89.066374497451,93.9636576760476,93.9636576760476,93.9636576760476,102.416916784101,111.634968396402,121.680342717702,121.681029862809,121.681029862809,132.63,132.63
Transporte,6.07334123370548,6.23234952909624,6.32875177090109,6.36808831784445,6.5337450437045,6.74427867523233,7.24734324740936,7.31382755210236,7.36535288823943,7.60802060036888,7.69057194536269,7.75373203482104,7.84514795377391,8.08670759415848,8.15042171948927,8.26344503746737,8.62910871327886,8.95266566278479,10.1793010843706,10.5427486166924,10.9870853863906,11.3305876273044,11.4696506312873,11.7632896436813,12.2120587003591,12.3777154262191,12.7322983845818,12.8580645276261,12.982168563053,13.1029483832453,13.138960714954,13.2846721494061,13.4359239425827,13.6065669912947,14.0071349270701,14.1888586932309,14.4392829075746,14.5833322344094,14.7694882875498,14.9057811121704,15.1102203491014,15.5667459079933,16.2271566679438,16.5401869358733,17.2454746014916,19.5768575527261,20.5907431992943,20.7203875934457,20.8533562028317,21.0062701036256,21.1192934216037,21.3198544074275,21.8938355712771,22.1160039561262,22.4367907262699,22.7199030570876,22.8899920699272,23.0024613520329,23.1598075398063,23.2977624720443,24.0113606757491,24.45403533783,24.5033445304773,24.76263331878,25.2119564113302,25.7560196380679,26.121129278007,27.5250561787741,28.1378198536946,29.6575402518021,30.0304063939553,31.823820513049,33.0255243203749,34.6144992025376,37.8450823747449,40.0673202591084,40.9609801213569,41.7122527643877,43.803738182855,45.2974188949577,47.4276868244959,49.269302064492,50.152435245164,50.8809924174248,52.261095775677,53.4423002557226,55.1321096666696,56.377028272046,58.4895670536661,60.6996161488359,62.2459302688206,63.1844670367367,64.5097208436172,65.2199948320874,65.4549060420027,65.1468620969251,66.0294412417247,67.4167470663186,69.3508862970124,70.6257228395007,72.9388226069446,76.5478122800296,79.7767333446196,82.3092313175504,85.9625438604307,90.4280729923105,95.3883561582807,98.334164892053,100.199049638692,102.54483752261,103.613018684677,106.403697374166,109.4065718028,116.358613930198,120.174813019576,124.36
Adquisición de vehículos,3.63141038415773,3.64497054242568,3.69988918341089,3.74395969778173,3.80294638624733,3.79142025171957,3.87786626067777,3.94329402432064,3.96058322611228,4.12872918863489,4.17279970300574,4.12330512532771,4.16229058034807,4.39281327090327,4.40806844895472,4.45620701080595,4.62333596145846,4.76741264305546,5.13251990442009,5.37117868993605,6.04342353606981,6.33801797444108,6.41192083700142,6.34412004566166,6.37022335032747,6.58447385096112,6.71092232680978,6.87906828933239,7.07399556443421,7.17908679101084,7.26553279996904,7.41299952113303,7.60894380810494,7.95981290328822,8.18219949888264,8.42221430022541,8.88970075651307,9.06055875068928,9.45007429693622,9.73348160473643,9.96197027155143,10.670488541052,11.6559730431754,11.8186949423909,12.12583252716,12.4085618270468,12.6282363909876,12.6031500981919,12.6187442802001,12.691969134847,12.8238416740028,13.0275830519788,13.2252223587342,13.2140352281632,13.3652309928509,13.591346631969,13.6838947121477,13.7554245470112,13.9961173562674,14.2554553831419,14.4717399075158,14.6225966682468,14.7849795635055,15.0178752817576,15.2111075370759,15.4287480772766,15.5870629250549,15.9362370004547,16.2650708384525,16.5633943203475,17.205467814335,18.7462407975312,20.2388752188761,20.4517697036829,23.5028053139723,24.1794572115431,24.9835745968327,25.8171853263551,26.2321261693544,26.7745325000726,27.5637337112674,29.4204583821068,30.4561154698217,31.4931285733634,31.9724801681355,33.5227452621192,36.860239215819,39.0549508314872,42.064966963016,44.6658053188093,47.9541436987878,48.1280527285743,48.6470677862802,50.5617621337151,51.2882476129207,50.1508893381962,52.3303457758129,55.7861521104006,59.3128102719384,60.2623603546518,65.6396411158084,69.7066715843241,74.7168110603759,79.100810228405,82.3396540307055,87.8410102400139,92.3931553705656,96.2828867697279,99.8675146078611,104.038280287127,108.848407428726,115.417626101636,121.310870884888,128.245196819162,132.207136061102,140.17
Funcionamiento de equipos de transporte personal,7.02239017633804,7.15642905133029,7.30667727864718,7.37338499782937,7.51739885886755,7.56727378909722,7.96253261116739,8.07412776755628,8.16889013499266,8.58721611229405,8.7168909308912,8.93821093378538,9.12835910528601,9.27174952969632,9.37586344655076,9.5036679552643,10.0017938209332,10.3777261075393,10.9232331569264,11.538565108635,12.0572643830236,12.6326963905484,13.0055114940153,13.1545128480764,13.4749592748021,13.7417901515308,14.074081874186,14.2305644677816,14.3789423852149,14.4805625555579,14.4419094846299,14.6601123043847,14.8558714055361,15.0485133235483,15.2505067909784,15.4799314700349,15.7243186281603,15.8982574473363,15.9948901246563,16.1164602670911,16.3371568333575,16.8433873751886,17.6002394414239,18.0989887437207,18.7261659913588,20.1899951935997,21.3315076592314,21.7224024249065,21.9281365121039,22.1469627684865,22.3015750521985,22.5702762388109,22.6962104376408,22.8795008062349,23.6774996899097,24.2884675852232,24.6818560974097,24.9418291712319,25.1625257374982,25.289083372956,26.2335898641804,26.3545365699874,26.5166300932338,26.9374498170467,27.9125047030368,29.0172344076241,29.6699725570049,30.732308570897,31.2366688028446,32.4105999731255,32.7491260620594,33.9105884997829,35.5483565211998,36.9566998635602,39.9036848035061,42.6125169516052,43.7608872201435,43.9504119550162,44.6305813160234,45.3868099456308,46.8525094577554,48.3219495896471,49.9341567093213,50.7514821284601,51.6878839435222,52.6448591673041,53.876769943977,54.9858637049594,57.9409533210675,61.2401799557604,61.8773321894445,62.3374284208133,63.0045056126351,63.4003878713332,63.4602377876088,63.5238283236516,64.1703321067538,65.1628432183243,67.5387602071403,70.1609346639654,72.0212695615323,75.0305981642652,79.9831787360718,83.5093363033097,86.3079433258223,92.1183726975792,97.6775571083042,101.251719295888,102.894474810328,104.271646321295,105.398196307858,107.100178301945,108.907521086143,110.792170012197,113.153747958572,120.63
Servicios de transporte de pasajeros,7.44799579700217,7.77926424317013,7.85272544671365,7.85549756760208,8.15350056310883,8.77445564211822,9.81608006594759,9.8327127912782,9.8645921814952,9.97409095658837,10.0385427672445,10.0184448908033,10.0427009485771,10.4224815102927,10.4862402907267,10.6463302720338,11.0517529519674,11.4918271430064,14.3956237736419,14.5841279940554,14.7456040358068,14.8675773548979,14.7913440304659,15.6070406018879,16.6223298772771,16.6285671492761,17.2363546540654,17.291104041612,17.3250625224953,17.488617654913,17.5703952211218,17.6327679411116,17.6937546006572,17.6778149055487,18.5004417791917,18.5780611640679,18.6445920653903,18.7339929640423,18.8483429506902,18.8712129480198,19.0423914128807,19.2225792706289,19.4928610572513,19.7326495141009,20.9329778587932,26.3157435939115,27.9561461296427,27.9180294674268,28.0767333882897,28.2305860975978,28.2811773038117,28.4045366833471,29.8952446911029,30.3893752394664,30.3048255523691,30.2549273763773,30.234136469714,30.2098804119402,30.2202758652719,30.2646297994868,31.1912112064461,32.312534105818,32.1233368551823,32.2224401769439,32.2924362293769,32.4823265102347,32.7068683021979,35.564231907952,36.5982329993382,39.733501724158,39.9143826121283,42.7821416712141,43.2360764666953,46.3886709470678,50.2654820095438,53.4277789130258,54.1332836791325,55.5207301837941,60.9672546993463,64.2993440072449,68.5697962358787,70.9254059608262,70.8214514275099,71.1845992638949,73.996915905212,75.1563554667998,75.9394796177826,76.5188528834655,76.866061024742,77.4856300433071,78.5771526431283,80.8461335903122,83.7741862787214,83.7741862787214,83.7741862787214,83.7741862787214,83.7741862787214,83.7741862787214,83.7741862787214,83.7741862787214,83.8829920235925,87.9427630647053,87.5643685634339,87.2788401119251,92.5056740470689,94.5674389578423,99.3881571828304,100.819957621707,101.433289368273,103.352983083514,100.916981852802,101.630802981574,103.520003367042,116.915584530181,122.517347815486,119.38
Transporte de pasajeros por ferrocarril,9.76232292115767,9.76232292115767,9.76232292115767,9.76232292115767,9.76232292115767,9.99100475640794,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,10.4072654826641,12.4235517294132,13.5916226722112,13.5916226722112,13.5916226722112,15.440507836947,16.7759798617582,16.9934518031237,16.9934518031237,16.9934518031237,16.9934518031237,16.9934518031237,17.5763662851341,17.5763662851341,17.827467908154,17.827467908154,17.950029414628,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.0083208628291,18.1062206027565,18.2676430746979,20.6590871034588,21.3869828797129,21.3869828797129,21.3869828797129,21.3869828797129,21.3869828797129,21.6956286246749,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,30.941549100872,29.9774982267777,29.9774982267777,30.878026368858,30.878026368858,31.7202630627373,31.7202630627373,46.3932668317038,48.6001212744948,49.7046694852788,51.2591081039734,54.7730361737341,58.822797171189,63.1864351974187,66.5561292991948,72.7828516890811,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,74.7647609279168,75.9545043322254,80.7112359706827,80.7112359706827,80.7112359706827,86.3221615231631,99.442968652212,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47
Transporte de pasajeros por carretera,7.62589911781883,8.03759874588879,8.0594202809455,8.12197534810808,8.48566759905327,9.13085765223004,10.3201313128208,10.3535909999078,10.3528636154059,10.3528636154059,10.3535909999078,10.3543183844097,10.3565005379153,10.7725644729966,10.7747466265023,10.9900524390619,11.2766419328067,11.3115563888974,14.9717552024099,14.9855755079458,15.0343102695724,15.0335828850705,15.0575865736329,15.7689686164817,17.1597277840961,17.2433770018135,17.9940378077644,17.9940378077644,17.9940378077644,18.1126014815726,18.188976854271,18.1897042387729,18.1911590077767,18.1904316232748,19.3469729812805,19.3978898964129,19.4320769680017,19.4662640395906,19.5251821842437,19.5251821842437,19.6415637045462,19.7252129222635,19.8052252174715,19.9696141148987,21.3305505179356,28.1679648357053,30.2504666646175,30.2541035871269,30.253376202625,30.3748494144407,30.4715915531921,30.4912309347432,31.3706387975287,31.899447330403,31.945999938524,31.9474547075277,31.9467273230258,31.9467273230258,31.9467273230258,31.9700036270863,32.6391973688255,34.0481411489872,34.0481411489872,34.1434285187348,34.1652500537915,34.2067109703993,34.2081657394031,37.8305405588172,39.1652911197861,43.0968043525036,43.1128068115452,46.2100100205945,46.2311041711493,48.3216072295823,52.039269418744,55.6674633141733,57.0654963268066,58.4569828789229,64.7306742077275,69.0789787600283,73.8426198629084,75.8683857006732,75.8509284726278,76.0785998217195,79.4071113023699,79.7293426367073,79.8159013924323,80.0122952079427,80.0923075031506,80.4538176005902,80.6094778839947,82.4643083638152,87.0882916423324,87.0882916423324,87.0882916423324,87.0882916423324,87.0882916423324,87.0882916423324,87.0882916423324,87.0882916423324,87.0882916423324,89.0522297974364,88.8521990594166,89.3475479052039,95.2117217594443,96.7137707558479,101.607613684566,101.453408170166,102.048408692712,102.455016629269,102.505206159899,103.177309439646,103.945427473642,117.490781667845,119.014652199305,118.32
